Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,28.965,75.196
07/02/19 11:00:00,32.794,60.675
07/02/19 12:00:00,35.823,51.410
07/02/19 13:00:00,35.877,52.201
07/02/19 14:00:00,31.740,69.248
07/02/19 15:00:00,31.026,64.730
07/02/19 16:00:00,31.357,63.358
07/02/19 17:00:00,30.773,68.069
07/02/19 18:00:00,29.865,73.734
07/02/19 19:00:00,28.717,68.224
07/02/19 20:00:00,25.210,84.135
07/02/19 21:00:00,24.146,89.688
07/02/19 22:00:00,22.992,93.003
07/02/19 23:00:00,22.034,94.853
07/03/19 00:00:00,22.513,94.414
07/03/19 01:00:00,21.891,95.190
07/03/19 02:00:00,22.034,92.925
07/03/19 03:00:00,21.103,95.200
07/03/19 04:00:00,20.627,96.686
07/03/19 05:00:00,20.317,97.836
07/03/19 06:00:00,20.198,98.117
07/03/19 07:00:00,20.246,98.468
07/03/19 08:00:00,21.867,94.971
07/03/19 09:00:00,25.258,83.835
07/03/19 10:00:00,27.801,73.072
07/03/19 11:00:00,29.515,72.980
07/03/19 12:00:00,29.190,76.895
07/03/19 13:00:00,29.991,74.564
07/03/19 14:00:00,26.085,78.080
07/03/19 15:00:00,25.307,78.036
07/03/19 16:00:00,26.549,79.768
07/03/19 17:00:00,26.891,77.342
07/03/19 18:00:00,27.014,82.111
07/03/19 19:00:00,27.259,84.505
07/03/19 20:00:00,25.623,88.295
07/03/19 21:00:00,24.146,92.531
07/03/19 22:00:00,22.705,95.292
07/03/19 23:00:00,22.417,97.209
07/04/19 00:00:00,22.609,96.491
07/04/19 01:00:00,21.557,97.430
07/04/19 02:00:00,20.817,98.021
07/04/19 03:00:00,20.555,98.994
07/04/19 04:00:00,20.936,99.305
07/04/19 05:00:00,21.175,99.655
07/04/19 06:00:00,21.056,99.285
07/04/19 07:00:00,20.889,99.837
07/04/19 08:00:00,21.604,98.911
07/04/19 09:00:00,24.050,91.036
07/04/19 10:00:00,26.109,81.315
07/04/19 11:00:00,27.702,79.806
07/04/19 12:00:00,27.825,75.593
07/04/19 13:00:00,29.190,72.380
07/04/19 14:00:00,33.053,57.705
07/04/19 15:00:00,29.015,67.608
07/04/19 16:00:00,29.265,70.591
07/04/19 17:00:00,29.540,70.852
07/04/19 18:00:00,29.315,73.121
07/04/19 19:00:00,29.015,75.828
07/04/19 20:00:00,27.505,85.808
07/04/19 21:00:00,25.453,91.377
07/04/19 22:00:00,23.905,94.876
07/04/19 23:00:00,23.136,96.362
07/05/19 00:00:00,22.753,97.852
07/05/19 01:00:00,22.465,98.092
07/05/19 02:00:00,22.034,98.319
07/05/19 03:00:00,21.724,98.734
07/05/19 04:00:00,21.366,99.056
07/05/19 05:00:00,21.223,99.434
07/05/19 06:00:00,20.913,99.454
07/05/19 07:00:00,20.865,99.389
07/05/19 08:00:00,22.537,97.900
07/05/19 09:00:00,25.040,90.480
07/05/19 10:00:00,27.751,81.493
07/05/19 11:00:00,29.815,68.358
07/05/19 12:00:00,29.941,71.740
07/05/19 13:00:00,32.175,64.611
07/05/19 14:00:00,34.545,55.938
07/05/19 15:00:00,31.459,66.685
07/05/19 16:00:00,31.001,67.619
07/05/19 17:00:00,30.900,70.162
07/05/19 18:00:00,30.041,72.540
07/05/19 19:00:00,28.916,77.605
07/05/19 20:00:00,27.456,85.004
07/05/19 21:00:00,25.210,91.647
07/05/19 22:00:00,24.146,94.479
07/05/19 23:00:00,23.448,96.443
07/06/19 00:00:00,22.944,97.056
07/06/19 01:00:00,22.609,98.077
07/06/19 02:00:00,22.274,98.461
07/06/19 03:00:00,21.867,98.668
07/06/19 04:00:00,21.509,98.833
07/06/19 05:00:00,21.270,99.395
07/06/19 06:00:00,21.342,99.544
07/06/19 07:00:00,21.413,99.798
07/06/19 08:00:00,23.352,98.063
07/06/19 09:00:00,24.436,94.660
07/06/19 10:00:00,25.162,91.196
07/06/19 11:00:00,25.307,90.517
07/06/19 12:00:00,27.382,84.447
07/06/19 13:00:00,30.167,69.787
07/06/19 14:00:00,29.265,73.709
07/06/19 15:00:00,29.540,74.357
07/06/19 16:00:00,28.667,78.550
07/06/19 17:00:00,28.866,76.565
07/06/19 18:00:00,29.190,78.130
07/06/19 19:00:00,28.642,79.333
07/06/19 20:00:00,26.524,78.228
07/06/19 21:00:00,23.954,90.164
07/06/19 22:00:00,23.136,94.519
07/06/19 23:00:00,22.657,96.450
07/07/19 00:00:00,22.226,96.762
07/07/19 01:00:00,21.748,97.586
07/07/19 02:00:00,21.342,98.030
07/07/19 03:00:00,20.936,98.575
07/07/19 04:00:00,20.746,98.889
07/07/19 05:00:00,20.722,98.726
07/07/19 06:00:00,20.770,99.363
07/07/19 07:00:00,21.032,99.434
07/07/19 08:00:00,23.184,97.225
07/07/19 09:00:00,25.914,86.350
07/07/19 10:00:00,27.776,79.735
07/07/19 11:00:00,29.215,78.047
07/07/19 12:00:00,29.190,79.505
07/07/19 13:00:00,30.976,72.233
07/07/19 14:00:00,34.202,59.054
07/07/19 15:00:00,30.444,71.712
07/07/19 16:00:00,30.268,70.684
07/07/19 17:00:00,29.690,71.663
07/07/19 18:00:00,30.217,72.813
07/07/19 19:00:00,29.565,72.780
07/07/19 20:00:00,27.554,84.798
07/07/19 21:00:00,26.451,79.921
07/07/19 22:00:00,25.307,81.286
07/07/19 23:00:00,24.315,80.789
07/08/19 00:00:00,23.208,86.039
07/08/19 01:00:00,22.561,89.528
07/08/19 02:00:00,22.106,91.107
07/08/19 03:00:00,21.485,93.458
07/08/19 04:00:00,20.984,95.010
07/08/19 05:00:00,20.579,94.136
