Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,29.464,68.296
07/02/19 11:00:00,34.545,53.615
07/02/19 12:00:00,36.878,46.692
07/02/19 13:00:00,32.768,63.338
07/02/19 14:00:00,29.140,78.998
07/02/19 15:00:00,31.153,73.710
07/02/19 16:00:00,33.339,60.412
07/02/19 17:00:00,29.765,74.192
07/02/19 18:00:00,28.072,84.087
07/02/19 19:00:00,26.622,85.383
07/02/19 20:00:00,24.195,89.232
07/02/19 21:00:00,23.400,93.132
07/02/19 22:00:00,22.657,95.733
07/02/19 23:00:00,22.106,97.259
07/03/19 00:00:00,22.178,96.908
07/03/19 01:00:00,21.676,98.250
07/03/19 02:00:00,21.700,97.573
07/03/19 03:00:00,20.913,97.706
07/03/19 04:00:00,20.555,98.265
07/03/19 05:00:00,20.317,99.085
07/03/19 06:00:00,20.246,99.274
07/03/19 07:00:00,20.293,99.701
07/03/19 08:00:00,21.270,99.186
07/03/19 09:00:00,23.184,97.119
07/03/19 10:00:00,24.726,92.320
07/03/19 11:00:00,33.027,60.364
07/03/19 12:00:00,31.204,70.582
07/03/19 13:00:00,30.142,72.649
07/03/19 14:00:00,26.207,82.223
07/03/19 15:00:00,24.992,85.859
07/03/19 16:00:00,26.378,83.030
07/03/19 17:00:00,26.549,81.982
07/03/19 18:00:00,26.524,89.035
07/03/19 19:00:00,26.378,90.111
07/03/19 20:00:00,24.460,92.881
07/03/19 21:00:00,23.232,94.033
07/03/19 22:00:00,22.393,96.435
07/03/19 23:00:00,22.202,98.442
07/04/19 00:00:00,22.321,98.185
07/04/19 01:00:00,21.318,99.251
07/04/19 02:00:00,20.793,99.422
07/04/19 03:00:00,20.412,100.000
07/04/19 04:00:00,20.627,100.000
07/04/19 05:00:00,20.984,100.000
07/04/19 06:00:00,20.936,100.000
07/04/19 07:00:00,20.793,100.000
07/04/19 08:00:00,21.509,100.000
07/04/19 09:00:00,22.441,99.423
07/04/19 10:00:00,24.122,89.352
07/04/19 11:00:00,31.331,66.202
07/04/19 12:00:00,31.919,63.200
07/04/19 13:00:00,30.849,63.958
07/04/19 14:00:00,31.561,66.672
07/04/19 15:00:00,30.900,71.132
07/04/19 16:00:00,36.092,54.119
07/04/19 17:00:00,29.540,71.485
07/04/19 18:00:00,27.284,86.408
07/04/19 19:00:00,26.134,90.135
07/04/19 20:00:00,25.453,93.345
07/04/19 21:00:00,24.726,96.132
07/04/19 22:00:00,23.881,97.726
07/04/19 23:00:00,23.136,98.639
07/05/19 00:00:00,22.753,99.481
07/05/19 01:00:00,22.489,100.000
07/05/19 02:00:00,22.082,100.000
07/05/19 03:00:00,21.676,100.000
07/05/19 04:00:00,21.485,100.000
07/05/19 05:00:00,21.008,100.000
07/05/19 06:00:00,20.889,100.000
07/05/19 07:00:00,20.889,100.000
07/05/19 08:00:00,21.604,100.000
07/05/19 09:00:00,22.920,100.000
07/05/19 10:00:00,24.605,100.000
07/05/19 11:00:00,32.846,63.569
07/05/19 12:00:00,36.389,52.858
07/05/19 13:00:00,35.448,56.454
07/05/19 14:00:00,34.150,56.972
07/05/19 15:00:00,32.794,66.296
07/05/19 16:00:00,30.268,71.529
07/05/19 17:00:00,29.540,79.402
07/05/19 18:00:00,27.751,84.244
07/05/19 19:00:00,26.500,91.190
07/05/19 20:00:00,25.598,92.917
07/05/19 21:00:00,24.436,94.768
07/05/19 22:00:00,23.665,97.244
07/05/19 23:00:00,23.232,98.717
07/06/19 00:00:00,22.848,99.769
07/06/19 01:00:00,22.657,100.000
07/06/19 02:00:00,22.321,100.000
07/06/19 03:00:00,21.843,100.000
07/06/19 04:00:00,21.604,100.000
07/06/19 05:00:00,21.461,100.000
07/06/19 06:00:00,21.485,100.000
07/06/19 07:00:00,21.509,100.000
07/06/19 08:00:00,22.321,100.000
07/06/19 09:00:00,23.689,100.000
07/06/19 10:00:00,24.677,96.173
07/06/19 11:00:00,25.137,93.592
07/06/19 12:00:00,29.340,82.814
07/06/19 13:00:00,31.077,71.467
07/06/19 14:00:00,29.464,78.596
07/06/19 15:00:00,30.950,71.262
07/06/19 16:00:00,30.697,72.663
07/06/19 17:00:00,28.419,82.356
07/06/19 18:00:00,26.842,88.272
07/06/19 19:00:00,26.353,93.022
07/06/19 20:00:00,25.428,89.774
07/06/19 21:00:00,23.400,93.294
07/06/19 22:00:00,22.848,97.666
07/06/19 23:00:00,22.393,98.493
07/07/19 00:00:00,22.082,99.144
07/07/19 01:00:00,21.676,99.817
07/07/19 02:00:00,21.342,100.000
07/07/19 03:00:00,20.960,100.000
07/07/19 04:00:00,20.793,100.000
07/07/19 05:00:00,20.746,100.000
07/07/19 06:00:00,20.793,100.000
07/07/19 07:00:00,20.793,100.000
07/07/19 08:00:00,21.581,100.000
07/07/19 09:00:00,23.088,100.000
07/07/19 10:00:00,25.307,95.798
07/07/19 11:00:00,29.439,74.606
07/07/19 12:00:00,29.365,81.548
07/07/19 13:00:00,32.433,67.222
07/07/19 14:00:00,30.419,74.527
07/07/19 15:00:00,31.230,70.435
07/07/19 16:00:00,33.704,64.272
07/07/19 17:00:00,28.941,76.639
07/07/19 18:00:00,27.530,85.332
07/07/19 19:00:00,26.598,90.938
07/07/19 20:00:00,25.768,93.695
07/07/19 21:00:00,25.040,95.191
07/07/19 22:00:00,23.905,95.600
07/07/19 23:00:00,23.064,94.474
07/08/19 00:00:00,22.226,96.550
07/08/19 01:00:00,21.700,98.099
07/08/19 02:00:00,21.318,98.860
07/08/19 03:00:00,20.865,99.129
07/08/19 04:00:00,20.484,99.701
07/08/19 05:00:00,20.007,99.985
07/08/19 06:00:00,19.627,99.623
07/08/19 07:00:00,19.460,100.000
07/08/19 08:00:00,20.031,99.267
07/08/19 09:00:00,21.056,96.614
07/08/19 10:00:00,22.489,92.554
07/08/19 11:00:00,28.941,67.747
07/08/19 12:00:00,32.458,54.807
07/08/19 13:00:00,31.561,56.117
07/08/19 14:00:00,31.357,54.556
07/08/19 15:00:00,33.417,49.920
07/08/19 16:00:00,31.255,56.487
07/08/19 17:00:00,28.667,64.245
07/08/19 18:00:00,25.817,78.286
07/08/19 19:00:00,24.774,82.737
07/08/19 20:00:00,24.122,90.725
07/08/19 21:00:00,23.136,91.522
07/08/19 22:00:00,21.891,93.051
07/08/19 23:00:00,20.841,95.846
07/09/19 00:00:00,20.126,96.634
07/09/19 01:00:00,19.746,96.639
07/09/19 02:00:00,19.199,95.499
07/09/19 03:00:00,18.699,97.379
07/09/19 04:00:00,18.366,98.094
07/09/19 05:00:00,18.295,99.723
07/09/19 06:00:00,18.200,99.389
07/09/19 07:00:00,18.247,98.990
07/09/19 08:00:00,19.032,97.702
07/09/19 09:00:00,20.913,95.891
07/09/19 10:00:00,23.064,88.441
07/09/19 11:00:00,31.103,62.382
07/09/19 12:00:00,28.593,74.264
07/09/19 13:00:00,32.484,61.727
07/09/19 14:00:00,32.949,59.436
07/09/19 15:00:00,33.783,48.133
07/09/19 16:00:00,34.783,47.367
07/09/19 17:00:00,30.293,62.284
07/09/19 18:00:00,27.481,78.453
07/09/19 19:00:00,26.524,86.067
07/09/19 20:00:00,25.355,91.353
07/09/19 21:00:00,24.315,92.953
07/09/19 22:00:00,23.352,95.565
07/09/19 23:00:00,22.465,97.353
07/10/19 00:00:00,21.819,98.340
07/10/19 01:00:00,21.461,99.081
07/10/19 02:00:00,21.175,100.000
07/10/19 03:00:00,20.817,99.636
07/10/19 04:00:00,20.603,100.000
07/10/19 05:00:00,20.412,100.000
07/10/19 06:00:00,20.079,100.000
07/10/19 07:00:00,20.055,100.000
07/10/19 08:00:00,20.770,100.000
07/10/19 09:00:00,22.513,100.000
07/10/19 10:00:00,25.089,97.937
07/10/19 11:00:00,31.001,70.545
07/10/19 12:00:00,31.970,70.447
07/10/19 13:00:00,33.757,59.178
07/10/19 14:00:00,36.552,49.764
07/10/19 15:00:00,30.545,76.159
07/10/19 16:00:00,33.887,62.924
07/10/19 17:00:00,30.318,76.825
07/10/19 18:00:00,28.766,86.235
07/10/19 19:00:00,27.751,90.049
07/10/19 20:00:00,26.916,93.106
07/10/19 21:00:00,25.963,95.507
07/10/19 22:00:00,25.016,96.716
07/10/19 23:00:00,24.388,98.442
07/11/19 00:00:00,24.074,98.862
07/11/19 01:00:00,23.376,95.624
07/11/19 02:00:00,22.178,100.000
07/11/19 03:00:00,21.843,100.000
07/11/19 04:00:00,21.748,100.000
07/11/19 05:00:00,21.819,100.000
07/11/19 06:00:00,21.724,100.000
07/11/19 07:00:00,21.366,100.000
07/11/19 08:00:00,21.700,100.000
07/11/19 09:00:00,22.657,100.000
07/11/19 10:00:00,24.074,100.000
07/11/19 11:00:00,27.924,86.129
07/11/19 12:00:00,29.340,79.185
07/11/19 13:00:00,32.794,64.652
07/11/19 14:00:00,33.835,57.533
07/11/19 15:00:00,31.382,68.268
07/11/19 16:00:00,31.893,63.694
07/11/19 17:00:00,28.097,80.034
07/11/19 18:00:00,26.182,85.820
07/11/19 19:00:00,25.089,88.641
07/11/19 20:00:00,24.146,91.769
07/11/19 21:00:00,23.328,96.252
07/11/19 22:00:00,22.633,96.497
07/11/19 23:00:00,21.939,96.449
07/12/19 00:00:00,21.223,97.788
07/12/19 01:00:00,20.627,98.440
07/12/19 02:00:00,20.103,99.753
07/12/19 03:00:00,19.651,99.836
07/12/19 04:00:00,18.985,99.345
07/12/19 05:00:00,18.319,99.601
07/12/19 06:00:00,17.748,99.752
07/12/19 07:00:00,17.201,99.883
07/12/19 08:00:00,17.582,99.476
