Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,28.667,75.907
07/02/19 11:00:00,33.001,62.562
07/02/19 12:00:00,36.742,49.623
07/02/19 13:00:00,36.579,51.312
07/02/19 14:00:00,36.065,46.461
07/02/19 15:00:00,34.281,57.151
07/02/19 16:00:00,37.893,44.638
07/02/19 17:00:00,35.743,50.646
07/02/19 18:00:00,30.318,72.441
07/02/19 19:00:00,28.593,75.153
07/02/19 20:00:00,24.919,86.933
07/02/19 21:00:00,23.761,92.219
07/02/19 22:00:00,22.705,93.846
07/02/19 23:00:00,21.772,96.247
07/03/19 00:00:00,22.465,94.215
07/03/19 01:00:00,21.700,95.990
07/03/19 02:00:00,21.867,94.010
07/03/19 03:00:00,20.984,97.227
07/03/19 04:00:00,20.579,97.670
07/03/19 05:00:00,20.222,98.384
07/03/19 06:00:00,20.126,98.930
07/03/19 07:00:00,20.174,99.202
07/03/19 08:00:00,21.246,98.345
07/03/19 09:00:00,23.761,89.294
07/03/19 10:00:00,25.404,84.376
07/03/19 11:00:00,27.456,79.755
07/03/19 12:00:00,27.801,81.734
07/03/19 13:00:00,28.345,82.714
07/03/19 14:00:00,25.574,83.366
07/03/19 15:00:00,25.331,81.606
07/03/19 16:00:00,26.671,79.591
07/03/19 17:00:00,27.628,75.348
07/03/19 18:00:00,27.014,82.798
07/03/19 19:00:00,26.793,84.629
07/03/19 20:00:00,25.380,91.249
07/03/19 21:00:00,23.905,93.609
07/03/19 22:00:00,22.561,96.691
07/03/19 23:00:00,22.178,98.200
07/04/19 00:00:00,22.345,98.428
07/04/19 01:00:00,21.485,98.277
07/04/19 02:00:00,20.770,99.051
07/04/19 03:00:00,20.341,99.507
07/04/19 04:00:00,20.865,100.000
07/04/19 05:00:00,21.103,100.000
07/04/19 06:00:00,20.984,100.000
07/04/19 07:00:00,20.746,100.000
07/04/19 08:00:00,21.366,100.000
07/04/19 09:00:00,22.585,98.176
07/04/19 10:00:00,23.978,90.197
07/04/19 11:00:00,25.768,85.332
07/04/19 12:00:00,26.695,81.985
07/04/19 13:00:00,27.554,79.253
07/04/19 14:00:00,28.717,74.644
07/04/19 15:00:00,30.167,70.423
07/04/19 16:00:00,32.047,65.148
07/04/19 17:00:00,33.757,56.819
07/04/19 18:00:00,30.495,67.256
07/04/19 19:00:00,28.742,74.085
07/04/19 20:00:00,26.818,88.323
07/04/19 21:00:00,25.040,91.934
07/04/19 22:00:00,23.665,96.073
07/04/19 23:00:00,22.872,97.434
07/05/19 00:00:00,22.513,98.420
07/05/19 01:00:00,22.250,98.665
07/05/19 02:00:00,21.867,99.086
07/05/19 03:00:00,21.557,99.628
07/05/19 04:00:00,21.223,99.538
07/05/19 05:00:00,20.936,99.980
07/05/19 06:00:00,20.674,99.960
07/05/19 07:00:00,20.627,100.000
07/05/19 08:00:00,21.509,100.000
07/05/19 09:00:00,23.352,98.643
07/05/19 10:00:00,25.404,92.214
07/05/19 11:00:00,27.579,81.053
07/05/19 12:00:00,27.998,76.275
07/05/19 13:00:00,28.717,73.634
07/05/19 14:00:00,29.715,71.517
07/05/19 15:00:00,33.652,57.347
07/05/19 16:00:00,35.395,51.419
07/05/19 17:00:00,35.716,50.380
07/05/19 18:00:00,30.849,68.052
07/05/19 19:00:00,28.791,77.021
07/05/19 20:00:00,26.965,87.461
07/05/19 21:00:00,24.871,92.874
07/05/19 22:00:00,23.785,95.970
07/05/19 23:00:00,23.208,97.257
07/06/19 00:00:00,22.776,98.174
07/06/19 01:00:00,22.417,98.605
07/06/19 02:00:00,22.058,99.190
07/06/19 03:00:00,21.676,99.191
07/06/19 04:00:00,21.366,99.811
07/06/19 05:00:00,21.127,99.824
07/06/19 06:00:00,21.079,100.000
07/06/19 07:00:00,21.151,100.000
07/06/19 08:00:00,22.345,100.000
07/06/19 09:00:00,23.905,97.174
07/06/19 10:00:00,24.702,92.886
07/06/19 11:00:00,25.065,90.403
07/06/19 12:00:00,26.353,86.281
07/06/19 13:00:00,27.653,81.068
07/06/19 14:00:00,28.295,75.774
07/06/19 15:00:00,30.824,68.047
07/06/19 16:00:00,30.495,70.937
07/06/19 17:00:00,32.639,59.167
07/06/19 18:00:00,30.091,67.461
07/06/19 19:00:00,28.419,80.420
07/06/19 20:00:00,26.475,80.560
07/06/19 21:00:00,23.761,91.102
07/06/19 22:00:00,22.968,94.851
07/06/19 23:00:00,22.465,96.348
07/07/19 00:00:00,22.011,98.024
07/07/19 01:00:00,21.533,98.054
07/07/19 02:00:00,21.199,98.959
07/07/19 03:00:00,20.817,98.804
07/07/19 04:00:00,20.722,99.402
07/07/19 05:00:00,20.698,99.759
07/07/19 06:00:00,20.650,100.000
07/07/19 07:00:00,20.746,100.000
07/07/19 08:00:00,21.843,100.000
07/07/19 09:00:00,23.713,99.582
07/07/19 10:00:00,26.085,88.598
07/07/19 11:00:00,27.702,83.377
07/07/19 12:00:00,27.998,82.237
07/07/19 13:00:00,28.717,79.960
07/07/19 14:00:00,29.389,78.815
07/07/19 15:00:00,32.975,61.648
07/07/19 16:00:00,35.743,53.714
07/07/19 17:00:00,33.261,55.787
07/07/19 18:00:00,31.255,69.558
07/07/19 19:00:00,28.990,78.967
07/07/19 20:00:00,27.063,87.118
07/07/19 21:00:00,25.793,89.168
07/07/19 22:00:00,24.243,91.902
07/07/19 23:00:00,23.280,92.100
07/08/19 00:00:00,22.465,95.337
07/08/19 01:00:00,21.915,96.628
