Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,30.394,64.872
07/02/19 11:00:00,29.865,68.792
07/02/19 12:00:00,27.702,84.233
07/02/19 13:00:00,28.891,81.620
07/02/19 14:00:00,28.147,85.811
07/02/19 15:00:00,33.469,65.728
07/02/19 16:00:00,34.387,60.353
07/02/19 17:00:00,30.773,75.222
07/02/19 18:00:00,28.221,85.118
07/02/19 19:00:00,26.036,87.526
07/02/19 20:00:00,23.376,95.571
07/02/19 21:00:00,22.944,96.791
07/02/19 22:00:00,22.465,97.459
07/02/19 23:00:00,21.700,97.941
07/03/19 00:00:00,21.987,99.275
07/03/19 01:00:00,21.509,98.231
07/03/19 02:00:00,21.604,99.172
07/03/19 03:00:00,20.936,98.210
07/03/19 04:00:00,20.770,99.675
07/03/19 05:00:00,20.365,99.358
07/03/19 06:00:00,20.222,99.837
07/03/19 07:00:00,20.269,100.000
07/03/19 08:00:00,21.103,100.000
07/03/19 09:00:00,22.585,100.000
07/03/19 10:00:00,24.002,95.088
07/03/19 11:00:00,24.968,96.837
07/03/19 12:00:00,26.720,91.519
07/03/19 13:00:00,28.568,83.537
07/03/19 14:00:00,25.768,89.245
07/03/19 15:00:00,25.671,88.167
07/03/19 16:00:00,26.207,87.370
07/03/19 17:00:00,26.671,87.253
07/03/19 18:00:00,25.987,88.463
07/03/19 19:00:00,26.012,92.610
07/03/19 20:00:00,24.002,93.282
07/03/19 21:00:00,23.064,95.224
07/03/19 22:00:00,21.795,96.755
07/03/19 23:00:00,21.676,98.459
07/04/19 00:00:00,21.891,98.779
07/04/19 01:00:00,20.889,98.875
07/04/19 02:00:00,20.341,99.792
07/04/19 03:00:00,19.936,100.000
07/04/19 04:00:00,19.770,100.000
07/04/19 05:00:00,19.888,100.000
07/04/19 06:00:00,20.246,100.000
07/04/19 07:00:00,20.198,100.000
07/04/19 08:00:00,20.722,100.000
07/04/19 09:00:00,21.700,100.000
07/04/19 10:00:00,23.472,97.035
07/04/19 11:00:00,23.978,95.431
07/04/19 12:00:00,24.750,94.416
07/04/19 13:00:00,26.867,85.580
07/04/19 14:00:00,30.016,75.104
07/04/19 15:00:00,34.545,61.548
07/04/19 16:00:00,33.861,55.358
07/04/19 17:00:00,29.991,70.845
07/04/19 18:00:00,27.776,88.125
07/04/19 19:00:00,26.598,93.247
07/04/19 20:00:00,25.671,95.027
07/04/19 21:00:00,24.702,96.233
07/04/19 22:00:00,23.497,97.757
07/04/19 23:00:00,22.992,98.521
07/05/19 00:00:00,22.561,99.325
07/05/19 01:00:00,22.321,99.574
07/05/19 02:00:00,21.939,99.784
07/05/19 03:00:00,21.652,100.000
07/05/19 04:00:00,21.366,100.000
07/05/19 05:00:00,21.175,100.000
07/05/19 06:00:00,20.984,100.000
07/05/19 07:00:00,20.817,100.000
07/05/19 08:00:00,21.151,100.000
07/05/19 09:00:00,22.585,100.000
07/05/19 10:00:00,24.171,97.217
07/05/19 11:00:00,25.258,97.180
07/05/19 12:00:00,26.622,92.238
07/05/19 13:00:00,28.692,83.880
07/05/19 14:00:00,30.142,78.705
07/05/19 15:00:00,33.678,63.674
07/05/19 16:00:00,29.490,79.946
07/05/19 17:00:00,29.265,77.558
07/05/19 18:00:00,27.628,86.006
07/05/19 19:00:00,26.818,93.219
07/05/19 20:00:00,25.695,94.763
07/05/19 21:00:00,24.315,96.347
07/05/19 22:00:00,23.569,98.279
07/05/19 23:00:00,23.088,98.784
07/06/19 00:00:00,22.705,99.468
07/06/19 01:00:00,22.345,99.685
07/06/19 02:00:00,22.130,100.000
07/06/19 03:00:00,21.652,100.000
07/06/19 04:00:00,21.390,100.000
07/06/19 05:00:00,21.223,100.000
07/06/19 06:00:00,21.246,100.000
07/06/19 07:00:00,21.127,100.000
07/06/19 08:00:00,21.557,100.000
07/06/19 09:00:00,23.328,100.000
07/06/19 10:00:00,24.146,98.802
07/06/19 11:00:00,24.460,96.331
07/06/19 12:00:00,25.647,90.212
07/06/19 13:00:00,27.604,85.292
07/06/19 14:00:00,28.072,84.115
07/06/19 15:00:00,29.790,77.045
07/06/19 16:00:00,30.697,77.817
07/06/19 17:00:00,29.265,80.540
07/06/19 18:00:00,27.308,89.721
07/06/19 19:00:00,26.549,93.781
07/06/19 20:00:00,25.404,88.160
07/06/19 21:00:00,23.424,94.834
07/06/19 22:00:00,22.848,97.560
07/06/19 23:00:00,22.369,98.513
07/07/19 00:00:00,21.939,98.477
07/07/19 01:00:00,21.581,99.609
07/07/19 02:00:00,21.270,100.000
07/07/19 03:00:00,20.936,100.000
07/07/19 04:00:00,20.722,100.000
07/07/19 05:00:00,20.627,100.000
07/07/19 06:00:00,20.650,100.000
07/07/19 07:00:00,20.674,100.000
07/07/19 08:00:00,21.246,100.000
07/07/19 09:00:00,22.609,100.000
07/07/19 10:00:00,24.629,98.824
07/07/19 11:00:00,25.890,95.434
07/07/19 12:00:00,26.891,92.002
07/07/19 13:00:00,28.171,86.610
07/07/19 14:00:00,28.444,85.708
07/07/19 15:00:00,32.717,73.797
07/07/19 16:00:00,33.053,66.247
07/07/19 17:00:00,29.515,80.039
07/07/19 18:00:00,27.998,89.689
07/07/19 19:00:00,27.038,89.044
07/07/19 20:00:00,26.134,93.596
07/07/19 21:00:00,25.210,95.854
07/07/19 22:00:00,24.026,94.071
07/07/19 23:00:00,23.136,94.975
07/08/19 00:00:00,22.561,97.088
07/08/19 01:00:00,22.034,97.135
07/08/19 02:00:00,21.437,98.605
07/08/19 03:00:00,21.079,99.759
07/08/19 04:00:00,20.722,99.402
07/08/19 05:00:00,20.412,99.319
07/08/19 06:00:00,19.817,99.054
07/08/19 07:00:00,19.365,99.500
07/08/19 08:00:00,19.532,100.000
07/08/19 09:00:00,20.603,98.512
