Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,28.543,76.913
07/02/19 11:00:00,33.417,58.872
07/02/19 12:00:00,37.069,47.446
07/02/19 13:00:00,36.688,50.374
07/02/19 14:00:00,30.596,69.166
07/02/19 15:00:00,31.689,65.119
07/02/19 16:00:00,31.561,62.394
07/02/19 17:00:00,33.757,61.077
07/02/19 18:00:00,30.646,75.941
07/02/19 19:00:00,28.593,66.956
07/02/19 20:00:00,25.162,87.045
07/02/19 21:00:00,24.219,89.155
07/02/19 22:00:00,23.040,93.554
07/02/19 23:00:00,22.082,95.983
07/03/19 00:00:00,22.441,95.437
07/03/19 01:00:00,21.963,95.633
07/03/19 02:00:00,22.034,94.960
07/03/19 03:00:00,21.103,96.416
07/03/19 04:00:00,20.650,97.244
07/03/19 05:00:00,20.365,98.318
07/03/19 06:00:00,20.222,98.696
07/03/19 07:00:00,20.293,99.286
07/03/19 08:00:00,21.676,96.618
07/03/19 09:00:00,25.453,84.585
07/03/19 10:00:00,28.667,73.297
07/03/19 11:00:00,28.245,76.677
07/03/19 12:00:00,28.345,81.562
07/03/19 13:00:00,28.891,80.577
07/03/19 14:00:00,25.695,81.770
07/03/19 15:00:00,25.283,81.681
07/03/19 16:00:00,26.598,81.591
07/03/19 17:00:00,27.505,79.533
07/03/19 18:00:00,27.136,83.425
07/03/19 19:00:00,27.431,84.060
07/03/19 20:00:00,25.647,90.157
07/03/19 21:00:00,24.098,93.685
07/03/19 22:00:00,22.681,96.404
07/03/19 23:00:00,22.417,97.895
07/04/19 00:00:00,22.585,97.358
07/04/19 01:00:00,21.581,98.224
07/04/19 02:00:00,20.841,98.967
07/04/19 03:00:00,20.579,99.779
07/04/19 04:00:00,20.960,100.000
07/04/19 05:00:00,21.151,100.000
07/04/19 06:00:00,21.032,100.000
07/04/19 07:00:00,20.817,100.000
07/04/19 08:00:00,21.581,99.635
07/04/19 09:00:00,24.050,92.725
07/04/19 10:00:00,26.671,80.687
07/04/19 11:00:00,26.524,82.920
07/04/19 12:00:00,27.063,78.222
07/04/19 13:00:00,27.850,74.860
07/04/19 14:00:00,29.941,67.740
07/04/19 15:00:00,29.590,68.105
07/04/19 16:00:00,29.515,72.561
07/04/19 17:00:00,32.872,58.377
07/04/19 18:00:00,30.571,68.461
07/04/19 19:00:00,29.165,74.612
07/04/19 20:00:00,28.468,81.126
07/04/19 21:00:00,25.598,91.110
07/04/19 22:00:00,23.978,94.975
07/04/19 23:00:00,23.136,96.734
07/05/19 00:00:00,22.705,98.418
07/05/19 01:00:00,22.441,98.637
07/05/19 02:00:00,22.034,99.183
07/05/19 03:00:00,21.748,99.524
07/05/19 04:00:00,21.366,99.655
07/05/19 05:00:00,21.246,100.000
07/05/19 06:00:00,20.936,100.000
07/05/19 07:00:00,20.865,100.000
07/05/19 08:00:00,22.226,99.914
07/05/19 09:00:00,25.065,91.063
07/05/19 10:00:00,29.414,78.762
07/05/19 11:00:00,28.543,79.458
07/05/19 12:00:00,29.015,76.300
07/05/19 13:00:00,29.966,75.570
07/05/19 14:00:00,31.484,67.795
07/05/19 15:00:00,32.175,64.798
07/05/19 16:00:00,31.331,71.090
07/05/19 17:00:00,33.809,62.283
07/05/19 18:00:00,31.128,71.839
07/05/19 19:00:00,29.090,74.924
07/05/19 20:00:00,28.270,81.431
07/05/19 21:00:00,25.307,91.780
07/05/19 22:00:00,24.146,94.641
07/05/19 23:00:00,23.448,97.028
07/06/19 00:00:00,22.992,98.020
07/06/19 01:00:00,22.657,98.826
07/06/19 02:00:00,22.298,99.254
07/06/19 03:00:00,21.843,99.523
07/06/19 04:00:00,21.533,99.492
07/06/19 05:00:00,21.294,100.000
07/06/19 06:00:00,21.318,100.000
