Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,31.052,61.031
07/02/19 11:00:00,36.119,48.753
07/02/19 12:00:00,39.488,39.799
07/02/19 13:00:00,35.182,56.576
07/02/19 14:00:00,29.290,78.209
07/02/19 15:00:00,33.809,65.630
07/02/19 16:00:00,31.842,67.704
07/02/19 17:00:00,28.866,81.586
07/02/19 18:00:00,27.974,84.635
07/02/19 19:00:00,26.965,81.440
07/02/19 20:00:00,24.677,90.200
07/02/19 21:00:00,23.833,92.969
07/02/19 22:00:00,23.256,95.273
07/02/19 23:00:00,22.537,96.684
07/03/19 00:00:00,22.657,95.706
07/03/19 01:00:00,22.130,96.525
07/03/19 02:00:00,22.082,97.068
07/03/19 03:00:00,21.390,97.176
07/03/19 04:00:00,21.008,97.810
07/03/19 05:00:00,20.674,97.878
07/03/19 06:00:00,20.531,98.258
07/03/19 07:00:00,20.531,98.519
07/03/19 08:00:00,21.318,98.521
07/03/19 09:00:00,23.208,97.178
07/03/19 10:00:00,25.283,90.125
07/03/19 11:00:00,29.290,73.743
07/03/19 12:00:00,30.369,73.711
07/03/19 13:00:00,30.394,75.683
07/03/19 14:00:00,26.134,85.781
07/03/19 15:00:00,24.919,86.514
07/03/19 16:00:00,25.890,86.091
07/03/19 17:00:00,26.036,86.321
07/03/19 18:00:00,26.012,94.028
07/03/19 19:00:00,26.036,90.803
07/03/19 20:00:00,24.581,93.019
07/03/19 21:00:00,23.569,94.064
07/03/19 22:00:00,22.633,97.186
07/03/19 23:00:00,22.345,98.586
07/04/19 00:00:00,22.417,98.657
07/04/19 01:00:00,21.604,97.968
07/04/19 02:00:00,21.008,98.542
07/04/19 03:00:00,20.603,99.448
07/04/19 04:00:00,20.841,100.000
07/04/19 05:00:00,21.056,100.000
07/04/19 06:00:00,21.079,100.000
07/04/19 07:00:00,20.889,100.000
07/04/19 08:00:00,21.509,99.979
07/04/19 09:00:00,22.609,99.102
07/04/19 10:00:00,24.484,91.797
07/04/19 11:00:00,27.677,78.552
07/04/19 12:00:00,30.697,70.550
07/04/19 13:00:00,31.459,64.647
07/04/19 14:00:00,32.175,65.944
07/04/19 15:00:00,31.153,73.230
07/04/19 16:00:00,31.791,67.050
07/04/19 17:00:00,28.048,82.075
07/04/19 18:00:00,27.161,88.906
07/04/19 19:00:00,26.378,91.188
07/04/19 20:00:00,25.866,93.420
07/04/19 21:00:00,25.016,94.861
07/04/19 22:00:00,24.074,95.723
07/04/19 23:00:00,23.376,98.043
07/05/19 00:00:00,23.016,98.764
07/05/19 01:00:00,22.753,99.533
07/05/19 02:00:00,22.321,99.835
07/05/19 03:00:00,21.987,100.000
07/05/19 04:00:00,21.748,100.000
07/05/19 05:00:00,21.366,100.000
07/05/19 06:00:00,21.223,100.000
07/05/19 07:00:00,21.127,100.000
