Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,29.890,69.313
07/02/19 11:00:00,29.565,66.360
07/02/19 12:00:00,28.692,79.897
07/02/19 13:00:00,34.863,62.388
07/02/19 14:00:00,29.715,80.605
07/02/19 15:00:00,34.969,63.915
07/02/19 16:00:00,31.204,71.642
07/02/19 17:00:00,29.515,81.985
07/02/19 18:00:00,28.270,83.845
07/02/19 19:00:00,26.085,88.570
07/02/19 20:00:00,23.472,95.194
07/02/19 21:00:00,23.136,96.043
07/02/19 22:00:00,22.609,96.756
07/02/19 23:00:00,22.011,97.682
07/03/19 00:00:00,22.178,98.436
07/03/19 01:00:00,21.819,97.868
07/03/19 02:00:00,21.795,98.675
07/03/19 03:00:00,21.199,97.467
07/03/19 04:00:00,20.841,97.347
07/03/19 05:00:00,20.460,98.552
07/03/19 06:00:00,20.317,99.189
07/03/19 07:00:00,20.388,99.779
07/03/19 08:00:00,21.127,100.000
07/03/19 09:00:00,22.753,99.245
07/03/19 10:00:00,24.267,92.452
07/03/19 11:00:00,26.085,92.463
07/03/19 12:00:00,27.579,82.491
07/03/19 13:00:00,36.498,54.175
07/03/19 14:00:00,26.940,82.668
07/03/19 15:00:00,26.158,85.392
07/03/19 16:00:00,26.402,85.080
07/03/19 17:00:00,26.646,87.107
07/03/19 18:00:00,26.304,84.605
07/03/19 19:00:00,26.256,90.247
07/03/19 20:00:00,24.291,92.567
07/03/19 21:00:00,23.304,93.566
07/03/19 22:00:00,22.082,95.505
07/03/19 23:00:00,21.891,95.615
07/04/19 00:00:00,22.106,96.704
07/04/19 01:00:00,21.079,97.777
07/04/19 02:00:00,20.436,97.920
07/04/19 03:00:00,20.031,99.060
07/04/19 04:00:00,19.960,99.972
07/04/19 05:00:00,19.936,99.242
07/04/19 06:00:00,20.269,100.000
07/04/19 07:00:00,20.246,100.000
07/04/19 08:00:00,20.793,100.000
07/04/19 09:00:00,21.748,99.992
07/04/19 10:00:00,23.761,95.241
07/04/19 11:00:00,24.944,92.728
07/04/19 12:00:00,25.744,89.849
07/04/19 13:00:00,32.510,66.402
07/04/19 14:00:00,36.119,54.643
07/04/19 15:00:00,37.069,54.450
07/04/19 16:00:00,30.419,74.587
07/04/19 17:00:00,28.642,75.044
07/04/19 18:00:00,27.628,87.501
07/04/19 19:00:00,27.038,88.793
07/04/19 20:00:00,26.085,94.264
07/04/19 21:00:00,25.186,95.390
07/04/19 22:00:00,23.954,96.414
07/04/19 23:00:00,23.328,97.368
07/05/19 00:00:00,22.992,98.495
07/05/19 01:00:00,22.633,98.872
07/05/19 02:00:00,22.226,99.287
07/05/19 03:00:00,21.963,99.790
07/05/19 04:00:00,21.628,99.856
07/05/19 05:00:00,21.485,100.000
07/05/19 06:00:00,21.294,100.000
