Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,29.640,70.176
07/02/19 11:00:00,35.155,53.049
07/02/19 12:00:00,38.143,43.321
07/02/19 13:00:00,36.471,53.064
07/02/19 14:00:00,31.052,71.402
07/02/19 15:00:00,33.469,64.764
07/02/19 16:00:00,33.443,64.946
07/02/19 17:00:00,30.444,74.144
07/02/19 18:00:00,28.518,82.550
07/02/19 19:00:00,27.210,86.786
07/02/19 20:00:00,24.388,89.471
07/02/19 21:00:00,23.593,92.666
07/02/19 22:00:00,22.800,96.275
07/02/19 23:00:00,22.202,97.073
07/03/19 00:00:00,22.250,97.534
07/03/19 01:00:00,21.724,98.158
07/03/19 02:00:00,21.748,97.639
07/03/19 03:00:00,20.960,98.425
07/03/19 04:00:00,20.650,98.551
07/03/19 05:00:00,20.341,98.780
07/03/19 06:00:00,20.269,99.124
07/03/19 07:00:00,20.317,99.397
07/03/19 08:00:00,21.294,99.453
07/03/19 09:00:00,23.472,97.353
07/03/19 10:00:00,26.622,83.169
07/03/19 11:00:00,28.245,78.581
07/03/19 12:00:00,29.865,74.718
07/03/19 13:00:00,32.073,68.144
07/03/19 14:00:00,26.646,82.118
07/03/19 15:00:00,25.380,82.727
07/03/19 16:00:00,26.891,81.223
07/03/19 17:00:00,26.916,81.803
07/03/19 18:00:00,26.818,86.978
07/03/19 19:00:00,26.695,88.238
07/03/19 20:00:00,24.629,91.833
07/03/19 21:00:00,23.328,93.653
07/03/19 22:00:00,22.345,97.163
07/03/19 23:00:00,22.226,98.606
07/04/19 00:00:00,22.417,98.500
07/04/19 01:00:00,21.318,98.834
07/04/19 02:00:00,20.722,99.195
07/04/19 03:00:00,20.412,100.000
07/04/19 04:00:00,20.650,100.000
07/04/19 05:00:00,21.008,100.000
07/04/19 06:00:00,20.936,100.000
07/04/19 07:00:00,20.793,100.000
07/04/19 08:00:00,21.581,100.000
07/04/19 09:00:00,22.537,99.632
07/04/19 10:00:00,25.550,85.255
07/04/19 11:00:00,27.235,81.095
07/04/19 12:00:00,29.290,75.526
07/04/19 13:00:00,33.940,57.900
07/04/19 14:00:00,36.012,51.795
07/04/19 15:00:00,31.459,70.841
07/04/19 16:00:00,32.639,71.269
07/04/19 17:00:00,29.540,75.546
07/04/19 18:00:00,27.456,87.602
07/04/19 19:00:00,26.402,90.006
07/04/19 20:00:00,25.720,93.982
07/04/19 21:00:00,24.774,96.332
07/04/19 22:00:00,23.785,97.143
07/04/19 23:00:00,23.064,98.251
07/05/19 00:00:00,22.705,99.259
07/05/19 01:00:00,22.369,99.483
07/05/19 02:00:00,21.987,99.536
07/05/19 03:00:00,21.604,100.000
07/05/19 04:00:00,21.390,100.000
07/05/19 05:00:00,20.984,100.000
07/05/19 06:00:00,20.841,100.000
07/05/19 07:00:00,20.841,100.000
07/05/19 08:00:00,21.604,100.000
07/05/19 09:00:00,23.064,100.000
07/05/19 10:00:00,26.353,92.776
07/05/19 11:00:00,28.122,80.184
07/05/19 12:00:00,32.587,60.044
07/05/19 13:00:00,39.658,46.756
07/05/19 14:00:00,38.365,48.435
07/05/19 15:00:00,37.015,56.776
07/05/19 16:00:00,30.293,74.741
07/05/19 17:00:00,30.066,76.745
07/05/19 18:00:00,28.048,84.167
07/05/19 19:00:00,26.867,91.113
07/05/19 20:00:00,25.866,93.120
07/05/19 21:00:00,24.557,95.122
07/05/19 22:00:00,23.665,97.297
07/05/19 23:00:00,23.280,98.097
07/06/19 00:00:00,22.800,98.865
07/06/19 01:00:00,22.585,99.226
07/06/19 02:00:00,22.250,99.868
07/06/19 03:00:00,21.772,99.999
07/06/19 04:00:00,21.557,99.888
07/06/19 05:00:00,21.342,100.000
07/06/19 06:00:00,21.413,100.000
07/06/19 07:00:00,21.413,100.000
07/06/19 08:00:00,22.345,100.000
07/06/19 09:00:00,23.930,100.000
