Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,30.596,64.318
07/02/19 11:00:00,29.240,74.121
07/02/19 12:00:00,28.196,82.164
07/02/19 13:00:00,28.642,81.481
07/02/19 14:00:00,27.628,90.186
07/02/19 15:00:00,35.529,58.520
07/02/19 16:00:00,32.536,64.485
07/02/19 17:00:00,30.874,69.520
07/02/19 18:00:00,28.891,80.171
07/02/19 19:00:00,25.890,86.989
07/02/19 20:00:00,23.376,96.185
07/02/19 21:00:00,23.040,96.789
07/02/19 22:00:00,22.561,97.537
07/02/19 23:00:00,21.939,98.372
07/03/19 00:00:00,22.154,98.954
07/03/19 01:00:00,21.700,97.994
07/03/19 02:00:00,21.700,98.884
07/03/19 03:00:00,21.079,97.410
07/03/19 04:00:00,20.793,99.318
07/03/19 05:00:00,20.365,99.306
07/03/19 06:00:00,20.222,99.630
07/03/19 07:00:00,20.222,99.526
07/03/19 08:00:00,21.008,100.000
07/03/19 09:00:00,22.776,99.016
07/03/19 10:00:00,24.871,90.082
07/03/19 11:00:00,25.623,94.094
07/03/19 12:00:00,26.891,89.622
07/03/19 13:00:00,28.072,90.459
07/03/19 14:00:00,25.647,89.743
07/03/19 15:00:00,25.939,87.308
07/03/19 16:00:00,25.987,88.491
07/03/19 17:00:00,26.573,88.768
07/03/19 18:00:00,26.158,83.949
07/03/19 19:00:00,26.256,87.073
07/03/19 20:00:00,24.195,93.871
07/03/19 21:00:00,23.232,94.409
07/03/19 22:00:00,21.987,95.799
07/03/19 23:00:00,21.795,96.570
07/04/19 00:00:00,21.987,98.699
07/04/19 01:00:00,20.984,98.484
07/04/19 02:00:00,20.341,98.572
07/04/19 03:00:00,19.936,99.811
07/04/19 04:00:00,19.841,100.000
07/04/19 05:00:00,19.888,99.952
07/04/19 06:00:00,20.222,100.000
07/04/19 07:00:00,20.198,100.000
07/04/19 08:00:00,20.698,100.000
07/04/19 09:00:00,21.987,99.797
07/04/19 10:00:00,24.460,92.554
07/04/19 11:00:00,24.798,91.546
07/04/19 12:00:00,25.210,90.741
07/04/19 13:00:00,26.378,84.791
07/04/19 14:00:00,28.766,78.804
07/04/19 15:00:00,37.755,50.016
07/04/19 16:00:00,31.765,66.923
07/04/19 17:00:00,29.991,62.328
07/04/19 18:00:00,28.791,77.462
07/04/19 19:00:00,27.308,89.860
07/04/19 20:00:00,26.158,94.119
07/04/19 21:00:00,25.113,95.533
07/04/19 22:00:00,23.857,96.949
07/04/19 23:00:00,23.280,97.912
07/05/19 00:00:00,22.896,99.179
07/05/19 01:00:00,22.585,99.279
07/05/19 02:00:00,22.130,99.836
07/05/19 03:00:00,21.891,100.000
07/05/19 04:00:00,21.581,100.000
07/05/19 05:00:00,21.413,100.000
07/05/19 06:00:00,21.223,100.000
07/05/19 07:00:00,20.960,100.000
07/05/19 08:00:00,21.270,100.000
07/05/19 09:00:00,22.729,100.000
07/05/19 10:00:00,25.574,91.296
07/05/19 11:00:00,26.304,93.338
07/05/19 12:00:00,27.530,88.152
07/05/19 13:00:00,28.196,80.576
07/05/19 14:00:00,29.665,84.466
07/05/19 15:00:00,36.146,58.868
07/05/19 16:00:00,29.190,78.335
07/05/19 17:00:00,29.565,69.981
07/05/19 18:00:00,28.916,77.957
07/05/19 19:00:00,27.481,89.706
07/05/19 20:00:00,26.256,92.615
07/05/19 21:00:00,24.750,95.655
07/05/19 22:00:00,23.954,97.320
07/05/19 23:00:00,23.376,98.228
07/06/19 00:00:00,22.944,99.113
07/06/19 01:00:00,22.561,99.586
