Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,28.270,75.504
07/02/19 11:00:00,32.304,67.508
07/02/19 12:00:00,35.502,55.107
07/02/19 13:00:00,35.689,53.089
07/02/19 14:00:00,36.012,46.853
07/02/19 15:00:00,35.931,50.670
07/02/19 16:00:00,32.949,53.331
07/02/19 17:00:00,33.469,55.110
07/02/19 18:00:00,30.798,66.418
07/02/19 19:00:00,29.840,68.423
07/02/19 20:00:00,25.065,84.216
07/02/19 21:00:00,23.881,90.009
07/02/19 22:00:00,22.633,92.292
07/02/19 23:00:00,21.581,95.641
07/03/19 00:00:00,22.561,92.572
07/03/19 01:00:00,21.533,94.991
07/03/19 02:00:00,21.867,92.615
07/03/19 03:00:00,20.793,96.177
07/03/19 04:00:00,20.388,97.489
07/03/19 05:00:00,20.031,98.177
07/03/19 06:00:00,19.912,98.821
07/03/19 07:00:00,19.984,99.047
07/03/19 08:00:00,21.390,97.018
07/03/19 09:00:00,24.171,86.761
07/03/19 10:00:00,25.866,82.406
07/03/19 11:00:00,27.702,77.155
07/03/19 12:00:00,29.565,71.339
07/03/19 13:00:00,29.865,71.063
07/03/19 14:00:00,25.793,79.466
07/03/19 15:00:00,25.744,76.411
07/03/19 16:00:00,26.916,76.909
07/03/19 17:00:00,27.702,73.440
07/03/19 18:00:00,27.481,80.801
07/03/19 19:00:00,27.481,80.657
07/03/19 20:00:00,25.647,87.994
07/03/19 21:00:00,23.881,92.466
07/03/19 22:00:00,22.298,96.304
07/03/19 23:00:00,22.130,97.582
07/04/19 00:00:00,22.369,97.038
07/04/19 01:00:00,21.223,98.103
07/04/19 02:00:00,20.460,98.864
07/04/19 03:00:00,20.150,99.662
07/04/19 04:00:00,20.722,99.947
07/04/19 05:00:00,21.056,100.000
07/04/19 06:00:00,20.841,99.954
07/04/19 07:00:00,20.698,100.000
07/04/19 08:00:00,21.390,99.427
07/04/19 09:00:00,22.800,96.222
07/04/19 10:00:00,24.436,86.989
07/04/19 11:00:00,26.158,81.440
07/04/19 12:00:00,31.586,60.424
07/04/19 13:00:00,29.515,69.488
07/04/19 14:00:00,32.613,57.258
07/04/19 15:00:00,29.464,68.994
07/04/19 16:00:00,29.565,68.526
07/04/19 17:00:00,33.469,53.208
07/04/19 18:00:00,31.382,59.354
07/04/19 19:00:00,31.255,64.211
07/04/19 20:00:00,27.284,82.685
07/04/19 21:00:00,25.065,90.376
07/04/19 22:00:00,23.521,95.341
07/04/19 23:00:00,22.705,97.125
07/05/19 00:00:00,22.393,98.336
07/05/19 01:00:00,22.058,98.771
07/05/19 02:00:00,21.652,99.133
07/05/19 03:00:00,21.342,99.596
07/05/19 04:00:00,21.008,99.817
07/05/19 05:00:00,20.698,100.000
07/05/19 06:00:00,20.412,100.000
07/05/19 07:00:00,20.412,100.000
07/05/19 08:00:00,21.533,100.000
07/05/19 09:00:00,23.641,95.880
07/05/19 10:00:00,26.085,87.621
07/05/19 11:00:00,27.899,78.481
07/05/19 12:00:00,33.209,56.387
07/05/19 13:00:00,31.179,59.103
07/05/19 14:00:00,32.253,57.523
07/05/19 15:00:00,31.153,59.414
07/05/19 16:00:00,31.714,58.647
07/05/19 17:00:00,34.730,50.940
07/05/19 18:00:00,31.765,60.672
07/05/19 19:00:00,30.444,71.169
07/05/19 20:00:00,27.431,83.717
07/05/19 21:00:00,24.823,91.798
07/05/19 22:00:00,23.665,94.868
07/05/19 23:00:00,23.064,96.822
07/06/19 00:00:00,22.561,97.985
07/06/19 01:00:00,22.226,98.816
07/06/19 02:00:00,21.867,99.295
07/06/19 03:00:00,21.390,99.427
07/06/19 04:00:00,21.079,99.707
07/06/19 05:00:00,20.841,100.000
07/06/19 06:00:00,20.936,100.000
07/06/19 07:00:00,20.984,100.000
07/06/19 08:00:00,22.513,100.000
07/06/19 09:00:00,24.195,94.572
07/06/19 10:00:00,25.186,90.267
07/06/19 11:00:00,25.453,87.754
07/06/19 12:00:00,28.468,76.310
07/06/19 13:00:00,29.215,72.175
07/06/19 14:00:00,29.340,70.996
07/06/19 15:00:00,30.444,67.644
07/06/19 16:00:00,29.790,70.928
07/06/19 17:00:00,32.768,59.977
07/06/19 18:00:00,31.281,61.661
07/06/19 19:00:00,30.495,68.996
07/06/19 20:00:00,26.965,73.447
07/06/19 21:00:00,23.833,88.898
07/06/19 22:00:00,22.944,93.745
07/06/19 23:00:00,22.369,95.898
07/07/19 00:00:00,21.867,96.932
07/07/19 01:00:00,21.318,98.181
07/07/19 02:00:00,20.984,99.109
07/07/19 03:00:00,20.603,99.214
07/07/19 04:00:00,20.460,99.643
07/07/19 05:00:00,20.412,99.733
07/07/19 06:00:00,20.507,100.000
07/07/19 07:00:00,20.579,100.000
07/07/19 08:00:00,21.915,99.465
07/07/19 09:00:00,24.243,95.123
07/07/19 10:00:00,26.842,85.235
07/07/19 11:00:00,28.543,76.442
07/07/19 12:00:00,31.433,65.077
07/07/19 13:00:00,30.773,69.471
07/07/19 14:00:00,31.842,68.195
07/07/19 15:00:00,31.510,65.491
07/07/19 16:00:00,31.561,63.360
07/07/19 17:00:00,34.202,52.758
07/07/19 18:00:00,31.970,64.174
07/07/19 19:00:00,31.052,69.643
07/07/19 20:00:00,27.481,84.981
07/07/19 21:00:00,25.987,87.962
07/07/19 22:00:00,24.412,89.752
07/07/19 23:00:00,23.400,88.961
07/08/19 00:00:00,22.393,93.794
07/08/19 01:00:00,21.700,95.619
07/08/19 02:00:00,21.318,96.841
07/08/19 03:00:00,20.722,98.100
07/08/19 04:00:00,20.293,98.975
07/08/19 05:00:00,19.888,99.022
07/08/19 06:00:00,19.413,99.255
07/08/19 07:00:00,19.032,98.894
07/08/19 08:00:00,20.269,93.445
07/08/19 09:00:00,21.939,87.598
07/08/19 10:00:00,23.497,80.073
07/08/19 11:00:00,25.040,76.822
07/08/19 12:00:00,31.128,54.139
07/08/19 13:00:00,29.715,59.194
07/08/19 14:00:00,30.142,56.705
07/08/19 15:00:00,29.540,58.790
07/08/19 16:00:00,29.389,56.500
07/08/19 17:00:00,33.469,49.143
07/08/19 18:00:00,29.515,63.769
07/08/19 19:00:00,29.414,64.615
07/08/19 20:00:00,25.647,79.781
07/08/19 21:00:00,23.256,87.077
07/08/19 22:00:00,21.246,92.057
07/08/19 23:00:00,20.055,94.850
07/09/19 00:00:00,19.460,96.956
07/09/19 01:00:00,19.032,96.764
07/09/19 02:00:00,18.580,97.944
07/09/19 03:00:00,18.152,97.571
07/09/19 04:00:00,18.200,98.926
07/09/19 05:00:00,18.366,98.585
07/09/19 06:00:00,17.986,98.688
07/09/19 07:00:00,17.748,98.649
07/09/19 08:00:00,19.270,98.051
07/09/19 09:00:00,22.082,86.363
07/09/19 10:00:00,24.484,76.245
07/09/19 11:00:00,26.940,74.830
07/09/19 12:00:00,29.540,70.188
07/09/19 13:00:00,30.066,65.986
07/09/19 14:00:00,32.433,52.970
07/09/19 15:00:00,32.330,48.541
07/09/19 16:00:00,31.765,52.170
07/09/19 17:00:00,35.716,40.966
07/09/19 18:00:00,31.842,54.175
07/09/19 19:00:00,30.773,69.471
07/09/19 20:00:00,26.622,83.312
07/09/19 21:00:00,24.557,89.290
07/09/19 22:00:00,22.896,94.672
07/09/19 23:00:00,21.939,96.793
07/10/19 00:00:00,21.318,97.919
07/10/19 01:00:00,20.936,98.627
07/10/19 02:00:00,20.603,99.033
07/10/19 03:00:00,20.293,99.286
07/10/19 04:00:00,20.079,99.539
07/10/19 05:00:00,19.888,99.798
07/10/19 06:00:00,19.579,99.971
07/10/19 07:00:00,19.508,100.000
07/10/19 08:00:00,20.698,99.966
07/10/19 09:00:00,23.472,100.000
07/10/19 10:00:00,26.916,83.804
07/10/19 11:00:00,29.265,68.321
07/10/19 12:00:00,32.536,54.978
07/10/19 13:00:00,32.510,59.052
07/10/19 14:00:00,32.355,59.313
07/10/19 15:00:00,32.484,65.222
07/10/19 16:00:00,32.253,65.307
07/10/19 17:00:00,36.444,50.999
07/10/19 18:00:00,33.730,57.231
07/10/19 19:00:00,32.201,68.166
07/10/19 20:00:00,29.340,80.061
07/10/19 21:00:00,26.965,87.881
07/10/19 22:00:00,25.355,92.120
07/10/19 23:00:00,24.508,94.517
07/11/19 00:00:00,23.905,96.935
07/11/19 01:00:00,23.954,89.477
07/11/19 02:00:00,22.106,97.812
07/11/19 03:00:00,21.700,99.172
07/11/19 04:00:00,21.557,99.342
07/11/19 05:00:00,21.843,100.000
07/11/19 06:00:00,21.437,100.000
07/11/19 07:00:00,21.151,100.000
07/11/19 08:00:00,21.891,100.000
07/11/19 09:00:00,22.992,97.651
07/11/19 10:00:00,24.581,91.466
07/11/19 11:00:00,25.501,84.285
07/11/19 12:00:00,28.990,71.563
07/11/19 13:00:00,30.369,66.345
07/11/19 14:00:00,31.382,56.791
07/11/19 15:00:00,30.571,62.422
07/11/19 16:00:00,31.052,63.836
07/11/19 17:00:00,31.893,54.150
07/11/19 18:00:00,29.840,58.867
07/11/19 19:00:00,29.340,57.943
07/11/19 20:00:00,25.987,83.230
07/11/19 21:00:00,23.545,87.449
07/11/19 22:00:00,22.441,92.488
07/11/19 23:00:00,21.509,92.821
07/12/19 00:00:00,20.722,96.264
07/12/19 01:00:00,20.103,97.883
07/12/19 02:00:00,19.579,98.316
07/12/19 03:00:00,19.080,98.958
07/12/19 04:00:00,18.390,98.591
07/12/19 05:00:00,17.701,99.458
07/12/19 06:00:00,17.082,99.442
07/12/19 07:00:00,16.558,99.579
07/12/19 08:00:00,17.391,99.399
07/12/19 09:00:00,19.151,95.250
07/12/19 10:00:00,21.461,81.647
07/12/19 11:00:00,23.569,73.001
07/12/19 12:00:00,31.230,48.794
07/12/19 13:00:00,28.891,52.966
07/12/19 14:00:00,29.365,50.561
07/12/19 15:00:00,28.543,53.141
07/12/19 16:00:00,28.543,48.713
07/12/19 17:00:00,33.261,40.269
07/12/19 18:00:00,29.966,46.420
07/12/19 19:00:00,28.147,61.846
07/12/19 20:00:00,23.665,75.094
07/12/19 21:00:00,20.746,85.088
07/12/19 22:00:00,18.295,90.309
07/12/19 23:00:00,16.915,94.278
07/13/19 00:00:00,16.034,96.593
07/13/19 01:00:00,15.533,97.947
07/13/19 02:00:00,15.103,97.857
07/13/19 03:00:00,14.697,98.459
07/13/19 04:00:00,14.337,99.020
07/13/19 05:00:00,13.954,98.586
07/13/19 06:00:00,13.666,99.591
07/13/19 07:00:00,13.954,100.000
07/13/19 08:00:00,15.342,99.726
07/13/19 09:00:00,18.176,100.000
07/13/19 10:00:00,22.011,89.014
07/13/19 11:00:00,25.525,63.416
07/13/19 12:00:00,32.381,40.545
07/13/19 13:00:00,30.495,41.774
07/13/19 14:00:00,31.535,43.546
07/13/19 15:00:00,31.612,44.712
07/13/19 16:00:00,31.868,38.211
07/13/19 17:00:00,35.689,33.401
07/13/19 18:00:00,31.765,48.340
07/13/19 19:00:00,29.290,62.308
07/13/19 20:00:00,25.355,76.537
07/13/19 21:00:00,22.848,84.171
07/13/19 22:00:00,20.865,91.343
07/13/19 23:00:00,19.698,95.471
07/14/19 00:00:00,18.771,95.807
07/14/19 01:00:00,18.129,97.253
07/14/19 02:00:00,17.510,97.761
07/14/19 03:00:00,17.201,98.604
07/14/19 04:00:00,16.987,98.853
07/14/19 05:00:00,17.011,99.371
07/14/19 06:00:00,17.058,99.538
07/14/19 07:00:00,16.773,99.816
07/14/19 08:00:00,18.271,99.383
07/14/19 09:00:00,20.865,98.086
07/14/19 10:00:00,24.823,82.804
07/14/19 11:00:00,27.259,67.210
07/14/19 12:00:00,34.836,44.188
07/14/19 13:00:00,31.970,51.939
07/14/19 14:00:00,31.996,51.134
07/14/19 15:00:00,33.079,48.635
07/14/19 16:00:00,33.417,49.300
07/14/19 17:00:00,36.092,42.219
07/14/19 18:00:00,33.365,49.228
07/14/19 19:00:00,31.153,63.915
07/14/19 20:00:00,27.604,81.490
07/14/19 21:00:00,25.380,87.737
07/14/19 22:00:00,24.532,88.566
07/14/19 23:00:00,23.328,92.221
07/15/19 00:00:00,22.657,94.478
07/15/19 01:00:00,21.772,96.008
07/15/19 02:00:00,21.223,97.657
07/15/19 03:00:00,21.079,98.509
07/15/19 04:00:00,21.199,98.463
07/15/19 05:00:00,20.889,98.667
07/15/19 06:00:00,20.531,99.091
07/15/19 07:00:00,20.507,99.526
07/15/19 08:00:00,21.461,99.081
07/15/19 09:00:00,23.545,94.864
07/15/19 10:00:00,26.256,81.890
07/15/19 11:00:00,28.891,72.951
07/15/19 12:00:00,31.740,60.762
07/15/19 13:00:00,31.561,61.330
07/15/19 14:00:00,33.365,55.577
07/15/19 15:00:00,33.887,51.969
07/15/19 16:00:00,30.394,65.057
07/15/19 17:00:00,29.640,68.600
07/15/19 18:00:00,28.593,76.570
07/15/19 19:00:00,26.500,78.948
07/15/19 20:00:00,24.581,86.101
07/15/19 21:00:00,23.593,93.504
07/15/19 22:00:00,22.609,95.614
07/15/19 23:00:00,22.250,96.715
07/16/19 00:00:00,22.106,96.572
