Date Time,Temp (°C) c:1,RH (%) c:1 2
07/02/19 10:00:00,28.543,73.184
07/02/19 11:00:00,33.443,59.638
07/02/19 12:00:00,37.453,45.759
07/02/19 13:00:00,37.288,48.104
07/02/19 14:00:00,30.545,72.123
07/02/19 15:00:00,32.639,61.343
07/02/19 16:00:00,33.757,53.700
07/02/19 17:00:00,32.150,62.707
07/02/19 18:00:00,30.318,72.652
07/02/19 19:00:00,28.667,65.350
07/02/19 20:00:00,25.186,82.201
07/02/19 21:00:00,24.243,88.221
07/02/19 22:00:00,23.040,92.691
07/02/19 23:00:00,22.082,95.132
07/03/19 00:00:00,22.513,94.495
07/03/19 01:00:00,21.915,94.850
07/03/19 02:00:00,22.082,93.716
07/03/19 03:00:00,21.103,95.412
07/03/19 04:00:00,20.627,96.870
07/03/19 05:00:00,20.317,97.966
07/03/19 06:00:00,20.174,98.371
07/03/19 07:00:00,20.222,98.748
07/03/19 08:00:00,21.557,97.167
07/03/19 09:00:00,24.919,86.794
07/03/19 10:00:00,27.161,78.038
07/03/19 11:00:00,31.714,64.845
07/03/19 12:00:00,29.190,76.748
07/03/19 13:00:00,29.290,76.355
07/03/19 14:00:00,25.793,80.789
07/03/19 15:00:00,25.671,79.440
07/03/19 16:00:00,26.744,80.818
07/03/19 17:00:00,27.481,77.315
07/03/19 18:00:00,27.161,83.715
07/03/19 19:00:00,27.308,82.748
07/03/19 20:00:00,25.647,88.439
07/03/19 21:00:00,24.171,92.646
07/03/19 22:00:00,22.705,96.304
07/03/19 23:00:00,22.393,97.335
07/04/19 00:00:00,22.585,96.962
07/04/19 01:00:00,21.533,97.372
07/04/19 02:00:00,20.793,98.537
07/04/19 03:00:00,20.555,99.461
07/04/19 04:00:00,20.936,99.694
07/04/19 05:00:00,21.127,99.928
07/04/19 06:00:00,21.032,99.694
07/04/19 07:00:00,20.817,100.000
07/04/19 08:00:00,21.557,99.264
07/04/19 09:00:00,23.737,92.104
07/04/19 10:00:00,25.186,84.525
07/04/19 11:00:00,29.165,71.415
07/04/19 12:00:00,28.221,71.300
07/04/19 13:00:00,28.147,73.584
07/04/19 14:00:00,29.740,69.589
07/04/19 15:00:00,30.444,71.260
07/04/19 16:00:00,31.868,69.423
07/04/19 17:00:00,31.331,62.606
07/04/19 18:00:00,30.217,67.666
07/04/19 19:00:00,29.290,72.189
07/04/19 20:00:00,27.751,82.155
07/04/19 21:00:00,25.550,91.235
07/04/19 22:00:00,23.978,94.275
07/04/19 23:00:00,23.160,96.422
07/05/19 00:00:00,22.753,97.904
07/05/19 01:00:00,22.513,98.367
07/05/19 02:00:00,22.058,98.666
07/05/19 03:00:00,21.748,99.106
07/05/19 04:00:00,21.366,99.186
07/05/19 05:00:00,21.246,99.440
07/05/19 06:00:00,20.936,99.564
07/05/19 07:00:00,20.793,99.759
07/05/19 08:00:00,22.082,99.510
07/05/19 09:00:00,24.677,90.420
07/05/19 10:00:00,27.087,85.742
07/05/19 11:00:00,31.663,66.505
07/05/19 12:00:00,30.748,66.471
07/05/19 13:00:00,30.495,68.813
07/05/19 14:00:00,31.026,66.519
07/05/19 15:00:00,35.155,54.896
07/05/19 16:00:00,33.783,63.753
07/05/19 17:00:00,32.587,63.028
