effect,component,group,term,estimate,std.error,conf.low,conf.high,rhat,ess
fixed,cond,NA,s0_(Intercept),87.38393134495907,8.00843825112557,71.84945397242336,102.82533148103765,1.0001574561028186,11045.152619631921
fixed,cond,NA,s0_ageseedling,-77.88777863773117,7.637312283150402,-93.22798325374875,-63.25334257390064,1.0004974542260336,11940.872660809648
fixed,cond,NA,s0_fungicide,53.4029012824246,8.12663899089413,37.26617453244967,69.05591372381039,1.0001929226358204,13934.290378819662
fixed,cond,NA,s0_ageseedling:fungicide,-49.63402908844266,8.263971923690624,-65.7732687613627,-33.44964085985339,1.0000112191483177,14112.054320695783
fixed,cond,NA,alpha_treatmentfungicide,0.038977133100011246,0.030053034643268577,6.832852226240998e-7,0.09620850730579794,1.0000801857617074,17741.97302831661
fixed,cond,NA,alpha_treatmentwater,0.057182733474589235,0.05647560279195153,1.9304162707416164e-5,0.16159120194753968,1.000021819930188,15153.208081393996
ran_pars,cond,site,sd__s0_(Intercept),14.488627810209552,10.03621113750297,0.012954955040226215,32.98022043013022,1.0008837524053107,5481.228613137771
ran_pars,cond,site:plotID,sd__s0_(Intercept),15.3427153338167,8.89611863926555,0.005796247747898662,30.542499243409736,0.9999832398919759,3538.359978661356
ran_pars,cond,Residual,sd__Observation,55.23942271342826,3.9150117396435937,47.98985927680417,63.2015410709278,1.000435884706939,9582.351063211046
