time,species,N
13,Litter,1455.993984594309
14,Litter,1455.5587661495613
15,Litter,1455.412653107956
16,Litter,1455.3672317308792
17,Litter,1455.3547534957688
18,Litter,1455.3521260569146
19,Litter,1455.3520143224382
20,Litter,1455.3523271121442
21,Litter,1455.352582254031
22,Litter,1455.3527291844678
23,Litter,1455.3528024278717
24,Litter,1455.352835943256
25,Litter,1455.3528503666141
26,Litter,1455.3528562702154
27,Litter,1455.3528585791614
28,Litter,1455.3528594421482
29,Litter,1455.3528597490424
30,Litter,1455.352859851765
31,Litter,1455.352859883385
32,Litter,1455.352859891852
33,Litter,1455.3528598934868
34,Litter,1455.3528598934395
35,Litter,1455.352859893154
36,Litter,1455.3528598929404
37,Litter,1455.3528598928192
38,Litter,1455.3528598927614
39,Litter,1455.3528598927337
40,Litter,1455.3528598927226
41,Litter,1455.3528598927178
42,Litter,1455.3528598927164
43,Litter,1455.352859892715
44,Litter,1455.3528598927142
45,Litter,1455.3528598927137
46,Litter,1455.3528598927148
47,Litter,1455.3528598927164
48,Litter,1455.3528598927164
49,Litter,1455.3528598927167
50,Litter,1455.352859892716
51,Litter,1455.3528598927155
52,Litter,1455.3528598927164
53,Litter,1455.3528598927173
54,Litter,1455.3528598927164
55,Litter,1455.3528598927169
56,Litter,1455.3528598927173
57,Litter,1455.352859892717
58,Litter,1455.3528598927169
59,Litter,1455.352859892716
60,Litter,1455.3528598927157
61,Litter,1455.3528598927155
62,Litter,1455.352859892716
63,Litter,1455.352859892715
64,Litter,1455.3528598927142
65,Litter,1455.3528598927144
66,Litter,1455.3528598927146
67,Litter,1455.3528598927142
68,Litter,1455.3528598927142
69,Litter,1455.352859892715
70,Litter,1455.352859892717
71,Litter,1455.352859892716
72,Litter,1455.352859892716
73,Litter,1455.3528598927173
74,Litter,1455.3528598927164
75,Litter,1455.3528598927146
76,Litter,1455.3528598927144
77,Litter,1455.3528598927146
78,Litter,1455.352859892715
79,Litter,1455.3528598927155
80,Litter,1455.352859892716
81,Litter,1455.3528598927173
82,Litter,1455.3528598927167
83,Litter,1455.3528598927148
84,Litter,1455.3528598927153
85,Litter,1455.3528598927173
86,Litter,1455.3528598927157
87,Litter,1455.3528598927155
88,Litter,1455.3528598927164
89,Litter,1455.3528598927169
90,Litter,1455.3528598927164
91,Litter,1455.3528598927164
92,Litter,1455.3528598927155
93,Litter,1455.352859892715
94,Litter,1455.3528598927146
95,Litter,1455.3528598927142
96,Litter,1455.3528598927148
97,Litter,1455.3528598927153
98,Litter,1455.3528598927148
99,Litter,1455.3528598927146
100,Litter,1455.352859892715
1,Annual biomass,610.2413504744509
2,Annual biomass,610.2388269055408
3,Annual biomass,610.2256595515722
4,Annual biomass,610.1525094934665
5,Annual biomass,519.1413382931987
6,Annual biomass,519.2866658813804
7,Annual biomass,519.7073845305001
8,Annual biomass,519.9474479416702
9,Annual biomass,520.0532581508867
10,Annual biomass,520.0936049974506
11,Annual biomass,520.1070855932946
12,Annual biomass,520.110839191636
13,Annual biomass,520.1115090797498
14,Annual biomass,520.1113941128032
15,Annual biomass,520.1111824659733
16,Annual biomass,520.1110296650008
17,Annual biomass,520.1109417822802
18,Annual biomass,520.110896599401
19,Annual biomass,520.1108749578758
20,Annual biomass,520.1108651105853
21,Annual biomass,520.1108608087396
22,Annual biomass,520.1108589933688
23,Annual biomass,520.1108582506976
24,Annual biomass,520.1108579556133
25,Annual biomass,520.1108578416842
26,Annual biomass,520.1108577989735
27,Annual biomass,520.1108577834616
28,Annual biomass,520.1108577780249
29,Annual biomass,520.1108577762006
30,Annual biomass,520.110857775619
31,Annual biomass,520.1108577754486
32,Annual biomass,520.1108577754056
33,Annual biomass,520.1108577753973
34,Annual biomass,520.1108577753973
35,Annual biomass,520.1108577754005
36,Annual biomass,520.1108577754005
37,Annual biomass,520.1108577753996
38,Annual biomass,520.110857775401
39,Annual biomass,520.1108577754001
40,Annual biomass,520.1108577754005
41,Annual biomass,520.1108577754005
42,Annual biomass,520.1108577754005
43,Annual biomass,520.1108577753996
44,Annual biomass,520.1108577754001
45,Annual biomass,520.1108577753996
46,Annual biomass,520.1108577754005
47,Annual biomass,520.1108577754015
48,Annual biomass,520.1108577754015
49,Annual biomass,520.1108577754015
50,Annual biomass,520.110857775401
51,Annual biomass,520.1108577754005
52,Annual biomass,520.1108577754015
53,Annual biomass,520.110857775402
54,Annual biomass,520.110857775401
55,Annual biomass,520.1108577754015
56,Annual biomass,520.110857775402
57,Annual biomass,520.1108577754015
58,Annual biomass,520.110857775402
59,Annual biomass,520.110857775401
60,Annual biomass,520.110857775401
61,Annual biomass,520.110857775401
62,Annual biomass,520.110857775401
63,Annual biomass,520.1108577754005
64,Annual biomass,520.1108577754001
65,Annual biomass,520.1108577754005
66,Annual biomass,520.1108577754005
67,Annual biomass,520.1108577754001
68,Annual biomass,520.1108577754005
69,Annual biomass,520.110857775401
70,Annual biomass,520.1108577754025
71,Annual biomass,520.110857775401
72,Annual biomass,520.110857775401
73,Annual biomass,520.110857775402
74,Annual biomass,520.1108577754005
75,Annual biomass,520.1108577754001
76,Annual biomass,520.1108577754005
77,Annual biomass,520.1108577754005
78,Annual biomass,520.110857775401
79,Annual biomass,520.1108577754005
80,Annual biomass,520.110857775401
81,Annual biomass,520.110857775402
82,Annual biomass,520.110857775401
83,Annual biomass,520.1108577754001
84,Annual biomass,520.110857775401
85,Annual biomass,520.1108577754025
86,Annual biomass,520.1108577754005
87,Annual biomass,520.110857775401
88,Annual biomass,520.1108577754015
89,Annual biomass,520.1108577754015
90,Annual biomass,520.110857775401
91,Annual biomass,520.1108577754015
92,Annual biomass,520.110857775401
93,Annual biomass,520.1108577754005
94,Annual biomass,520.1108577754005
95,Annual biomass,520.1108577754001
96,Annual biomass,520.110857775401
97,Annual biomass,520.110857775401
98,Annual biomass,520.1108577754001
99,Annual biomass,520.1108577754005
100,Annual biomass,520.110857775401
1,Perennial first-year biomass,3.256363174374605
2,Perennial first-year biomass,3.2562596298935946
3,Perennial first-year biomass,3.2557308666304583
4,Perennial first-year biomass,3.253186313139993
5,Perennial first-year biomass,376.12578166427863
6,Perennial first-year biomass,154.1515313822901
7,Perennial first-year biomass,96.69578580804364
8,Perennial first-year biomass,81.0952002781778
9,Perennial first-year biomass,76.85050693406964
10,Perennial first-year biomass,75.83023677048607
11,Perennial first-year biomass,75.68174267128346
12,Perennial first-year biomass,75.72215922289344
13,Perennial first-year biomass,75.77536679363791
14,Perennial first-year biomass,75.80974366417435
15,Perennial first-year biomass,75.82784998981212
16,Perennial first-year biomass,75.83642421884845
17,Perennial first-year biomass,75.84020757315093
18,Perennial first-year biomass,75.8417881950594
19,Perennial first-year biomass,75.84241795619418
20,Perennial first-year biomass,75.84265770738571
21,Perennial first-year biomass,75.84274470148843
22,Perennial first-year biomass,75.84277454656534
23,Perennial first-year biomass,75.8427840581017
24,Perennial first-year biomass,75.84278676365591
25,Perennial first-year biomass,75.84278737602014
26,Perennial first-year biomass,75.84278742951305
27,Perennial first-year biomass,75.84278737626063
28,Perennial first-year biomass,75.84278732711235
29,Perennial first-year biomass,75.84278729755832
30,Perennial first-year biomass,75.84278728242244
31,Perennial first-year biomass,75.84278727534551
32,Perennial first-year biomass,75.8427872722388
33,Perennial first-year biomass,75.84278727094093
34,Perennial first-year biomass,75.84278727042211
35,Perennial first-year biomass,75.84278727022306
36,Perennial first-year biomass,75.8427872701499
37,Perennial first-year biomass,75.84278727012416
38,Perennial first-year biomass,75.84278727011615
39,Perennial first-year biomass,75.84278727011372
40,Perennial first-year biomass,75.84278727011318
41,Perennial first-year biomass,75.84278727011278
42,Perennial first-year biomass,75.84278727011325
43,Perennial first-year biomass,75.84278727011318
44,Perennial first-year biomass,75.84278727011305
45,Perennial first-year biomass,75.84278727011339
46,Perennial first-year biomass,75.84278727011325
47,Perennial first-year biomass,75.84278727011298
48,Perennial first-year biomass,75.84278727011305
49,Perennial first-year biomass,75.84278727011291
50,Perennial first-year biomass,75.84278727011291
51,Perennial first-year biomass,75.84278727011305
52,Perennial first-year biomass,75.84278727011312
53,Perennial first-year biomass,75.84278727011312
54,Perennial first-year biomass,75.84278727011305
55,Perennial first-year biomass,75.84278727011312
56,Perennial first-year biomass,75.84278727011285
57,Perennial first-year biomass,75.84278727011278
58,Perennial first-year biomass,75.84278727011285
59,Perennial first-year biomass,75.84278727011285
60,Perennial first-year biomass,75.84278727011285
61,Perennial first-year biomass,75.84278727011271
62,Perennial first-year biomass,75.84278727011305
63,Perennial first-year biomass,75.84278727011264
64,Perennial first-year biomass,75.84278727011271
65,Perennial first-year biomass,75.84278727011291
66,Perennial first-year biomass,75.84278727011278
67,Perennial first-year biomass,75.84278727011312
68,Perennial first-year biomass,75.84278727011285
69,Perennial first-year biomass,75.84278727011278
70,Perennial first-year biomass,75.84278727011291
71,Perennial first-year biomass,75.84278727011271
72,Perennial first-year biomass,75.84278727011291
73,Perennial first-year biomass,75.84278727011305
74,Perennial first-year biomass,75.84278727011305
75,Perennial first-year biomass,75.84278727011291
76,Perennial first-year biomass,75.84278727011278
77,Perennial first-year biomass,75.84278727011278
78,Perennial first-year biomass,75.84278727011305
79,Perennial first-year biomass,75.84278727011312
80,Perennial first-year biomass,75.84278727011318
81,Perennial first-year biomass,75.84278727011325
82,Perennial first-year biomass,75.84278727011285
83,Perennial first-year biomass,75.84278727011285
84,Perennial first-year biomass,75.84278727011278
85,Perennial first-year biomass,75.84278727011278
86,Perennial first-year biomass,75.84278727011291
87,Perennial first-year biomass,75.84278727011285
88,Perennial first-year biomass,75.84278727011298
89,Perennial first-year biomass,75.84278727011305
90,Perennial first-year biomass,75.84278727011291
91,Perennial first-year biomass,75.84278727011305
92,Perennial first-year biomass,75.84278727011271
93,Perennial first-year biomass,75.84278727011298
94,Perennial first-year biomass,75.84278727011312
95,Perennial first-year biomass,75.84278727011291
96,Perennial first-year biomass,75.84278727011291
97,Perennial first-year biomass,75.84278727011291
98,Perennial first-year biomass,75.84278727011291
99,Perennial first-year biomass,75.84278727011305
100,Perennial first-year biomass,75.84278727011278
1,Perennial adult biomass,653.0920164660887
2,Perennial adult biomass,653.0827409060541
3,Perennial adult biomass,653.031981380791
4,Perennial adult biomass,652.7591430841267
5,Perennial adult biomass,87.70940306302033
6,Perennial adult biomass,86.92227901246342
7,Perennial adult biomass,84.62357357937398
8,Perennial adult biomass,83.24073313555665
9,Perennial adult biomass,82.7154028053824
10,Perennial adult biomass,82.56079278032455
11,Perennial adult biomass,82.5260057447553
12,Perennial adult biomass,82.52309569923192
13,Perennial adult biomass,82.52611894132055
14,Perennial adult biomass,82.52884661901497
15,Perennial adult biomass,82.53046015715996
16,Perennial adult biomass,82.53127350780704
17,Perennial adult biomass,82.5316475581832
18,Perennial adult biomass,82.53180880642948
19,Perennial adult biomass,82.53187476853735
20,Perennial adult biomass,82.53190049981366
21,Perennial adult biomass,82.53191007046262
22,Perennial adult biomass,82.53191344698583
23,Perennial adult biomass,82.53191456254743
24,Perennial adult biomass,82.53191489807014
25,Perennial adult biomass,82.53191498353756
26,Perennial adult biomass,82.53191499736347
27,Perennial adult biomass,82.5319149947692
28,Perennial adult biomass,82.53191499062868
29,Perennial adult biomass,82.53191498784082
30,Perennial adult biomass,82.53191498633407
31,Perennial adult biomass,82.53191498560514
32,Perennial adult biomass,82.53191498527623
33,Perennial adult biomass,82.53191498513615
34,Perennial adult biomass,82.53191498507876
35,Perennial adult biomass,82.5319149850561
36,Perennial adult biomass,82.53191498504775
37,Perennial adult biomass,82.53191498504474
38,Perennial adult biomass,82.53191498504378
39,Perennial adult biomass,82.53191498504343
40,Perennial adult biomass,82.53191498504327
41,Perennial adult biomass,82.53191498504334
42,Perennial adult biomass,82.53191498504343
43,Perennial adult biomass,82.5319149850435
44,Perennial adult biomass,82.53191498504327
45,Perennial adult biomass,82.53191498504313
46,Perennial adult biomass,82.53191498504334
47,Perennial adult biomass,82.53191498504357
48,Perennial adult biomass,82.5319149850432
49,Perennial adult biomass,82.53191498504313
50,Perennial adult biomass,82.53191498504334
51,Perennial adult biomass,82.53191498504334
52,Perennial adult biomass,82.53191498504327
53,Perennial adult biomass,82.53191498504334
54,Perennial adult biomass,82.53191498504327
55,Perennial adult biomass,82.5319149850432
56,Perennial adult biomass,82.53191498504327
57,Perennial adult biomass,82.5319149850432
58,Perennial adult biomass,82.53191498504313
59,Perennial adult biomass,82.53191498504313
60,Perennial adult biomass,82.53191498504306
61,Perennial adult biomass,82.5319149850432
62,Perennial adult biomass,82.53191498504327
63,Perennial adult biomass,82.53191498504313
64,Perennial adult biomass,82.53191498504327
65,Perennial adult biomass,82.53191498504313
66,Perennial adult biomass,82.53191498504334
67,Perennial adult biomass,82.53191498504313
68,Perennial adult biomass,82.5319149850432
69,Perennial adult biomass,82.53191498504343
70,Perennial adult biomass,82.5319149850432
71,Perennial adult biomass,82.53191498504306
72,Perennial adult biomass,82.5319149850435
73,Perennial adult biomass,82.53191498504327
74,Perennial adult biomass,82.5319149850432
75,Perennial adult biomass,82.5319149850432
76,Perennial adult biomass,82.5319149850432
77,Perennial adult biomass,82.53191498504334
78,Perennial adult biomass,82.5319149850432
79,Perennial adult biomass,82.5319149850435
80,Perennial adult biomass,82.53191498504334
81,Perennial adult biomass,82.5319149850432
82,Perennial adult biomass,82.53191498504334
83,Perennial adult biomass,82.53191498504306
84,Perennial adult biomass,82.53191498504327
85,Perennial adult biomass,82.53191498504327
86,Perennial adult biomass,82.53191498504306
87,Perennial adult biomass,82.53191498504334
88,Perennial adult biomass,82.53191498504327
89,Perennial adult biomass,82.53191498504327
90,Perennial adult biomass,82.53191498504313
91,Perennial adult biomass,82.53191498504313
92,Perennial adult biomass,82.53191498504343
93,Perennial adult biomass,82.53191498504343
94,Perennial adult biomass,82.53191498504327
95,Perennial adult biomass,82.5319149850432
96,Perennial adult biomass,82.53191498504313
97,Perennial adult biomass,82.53191498504343
98,Perennial adult biomass,82.5319149850435
99,Perennial adult biomass,82.53191498504313
100,Perennial adult biomass,82.53191498504313
1,Annual susceptible biomass,610.2413504744509
2,Annual susceptible biomass,610.2413504744509
3,Annual susceptible biomass,608.0785662413789
4,Annual susceptible biomass,596.4631755359337
5,Annual susceptible biomass,534.7571310943262
6,Annual susceptible biomass,317.4213581336282
7,Annual susceptible biomass,278.16770992419663
8,Annual susceptible biomass,268.08750788686973
9,Annual susceptible biomass,259.7302504123637
10,Annual susceptible biomass,251.64598429310013
11,Annual susceptible biomass,245.5536000464329
12,Annual susceptible biomass,241.72792632373142
13,Annual susceptible biomass,239.59518057624985
14,Annual susceptible biomass,238.49794261491718
15,Annual susceptible biomass,237.9649592736924
16,Annual susceptible biomass,237.71717704997752
17,Annual susceptible biomass,237.60601563529337
18,Annual susceptible biomass,237.5576419058283
19,Annual susceptible biomass,237.53715522204345
20,Annual susceptible biomass,237.52869364143783
21,Annual susceptible biomass,237.52528102877426
22,Annual susceptible biomass,237.52393635354724
23,Annual susceptible biomass,237.52341873441225
24,Annual susceptible biomass,237.52322421982444
25,Annual susceptible biomass,237.52315296713869
26,Annual susceptible biomass,237.52312758733717
27,Annual susceptible biomass,237.52311883085565
28,Annual susceptible biomass,237.5231159222913
29,Annual susceptible biomass,237.52311500145572
30,Annual susceptible biomass,237.52311472841808
31,Annual susceptible biomass,237.52311465527453
32,Annual susceptible biomass,237.5231146391115
33,Annual susceptible biomass,237.52311463718178
34,Annual susceptible biomass,237.5231146378984
35,Annual susceptible biomass,237.52311463863452
36,Annual susceptible biomass,237.5231146390392
37,Annual susceptible biomass,237.52311463922518
38,Annual susceptible biomass,237.52311463930295
39,Annual susceptible biomass,237.52311463931977
40,Annual susceptible biomass,237.52311463933
41,Annual susceptible biomass,237.5231146393321
42,Annual susceptible biomass,237.52311463933722
43,Annual susceptible biomass,237.52311463932313
44,Annual susceptible biomass,237.5231146393238
45,Annual susceptible biomass,237.52311463933336
46,Annual susceptible biomass,237.5231146393317
47,Annual susceptible biomass,237.52311463932125
48,Annual susceptible biomass,237.5231146393209
49,Annual susceptible biomass,237.52311463932762
50,Annual susceptible biomass,237.52311463932273
51,Annual susceptible biomass,237.52311463932244
52,Annual susceptible biomass,237.52311463932114
53,Annual susceptible biomass,237.5231146393212
54,Annual susceptible biomass,237.52311463932296
55,Annual susceptible biomass,237.52311463932585
56,Annual susceptible biomass,237.52311463931653
57,Annual susceptible biomass,237.52311463930994
58,Annual susceptible biomass,237.52311463931005
59,Annual susceptible biomass,237.52311463931898
60,Annual susceptible biomass,237.52311463932534
61,Annual susceptible biomass,237.52311463931653
62,Annual susceptible biomass,237.52311463932085
63,Annual susceptible biomass,237.52311463932125
64,Annual susceptible biomass,237.5231146393201
65,Annual susceptible biomass,237.5231146393316
66,Annual susceptible biomass,237.52311463933177
67,Annual susceptible biomass,237.5231146393262
68,Annual susceptible biomass,237.5231146393358
69,Annual susceptible biomass,237.52311463932847
70,Annual susceptible biomass,237.52311463932278
71,Annual susceptible biomass,237.52311463931142
72,Annual susceptible biomass,237.5231146393224
73,Annual susceptible biomass,237.5231146393176
74,Annual susceptible biomass,237.52311463931608
75,Annual susceptible biomass,237.5231146393113
76,Annual susceptible biomass,237.52311463932864
77,Annual susceptible biomass,237.52311463933034
78,Annual susceptible biomass,237.52311463932432
79,Annual susceptible biomass,237.52311463932193
80,Annual susceptible biomass,237.52311463931915
81,Annual susceptible biomass,237.52311463932023
82,Annual susceptible biomass,237.5231146393209
83,Annual susceptible biomass,237.52311463931284
84,Annual susceptible biomass,237.52311463932392
85,Annual susceptible biomass,237.52311463931824
