effect,component,group,term,estimate,std.error,conf.low,conf.high,rhat,ess
fixed,cond,NA,s0_(Intercept),84.2225584609787,8.730053691657803,67.70600679705477,101.84785462136367,1.000208147937854,15623.737804939039
fixed,cond,NA,s0_ageseedling,-76.10986955893615,7.680454904744889,-90.74006363802637,-61.06258775443784,1.0002949044536218,18654.080710484206
fixed,cond,NA,s0_fungicide,49.95796718690122,8.101467890859249,33.84218194643797,65.7114899375819,1.000217232882638,21481.779511904366
fixed,cond,NA,s0_ageseedling:fungicide,-47.9602000687582,8.260321581857403,-63.809748157288126,-31.55730410308933,1.00091847438498,23475.96587177125
fixed,cond,NA,alpha_treatmentfungicide,0.13824027967489125,0.05713659641418859,0.048688315082807056,0.25491765432197205,1.000252375322323,19719.131345160953
fixed,cond,NA,alpha_treatmentwater,0.027003973519795728,0.019485130741433508,7.805960352372657e-6,0.0632708407560334,1.0003503385531287,19539.832222598125
ran_pars,cond,site,sd__s0_(Intercept),32.255848565734226,12.541775124485783,13.030129571359156,57.37188789999671,1.0002695290054526,9402.471099633955
ran_pars,cond,site:plotID,sd__s0_(Intercept),9.363591773169722,6.4572813258667905,0.001132313875048368,21.24963407959297,1.00017847850652,6901.942802703795
ran_pars,cond,Residual,sd__Observation,43.5951106783415,2.875148021622186,38.08293724800439,49.217147126386834,1.000518781973625,19692.11591196198
