effect,component,group,term,estimate,std.error,conf.low,conf.high,rhat,ess
fixed,cond,NA,s0_(Intercept),1218.9680422242345,97.92341258393074,1023.9843743275286,1405.0950630584214,1.0003723910431288,17826.59006204638
fixed,cond,NA,s0_fungicide,-282.1362527307226,98.40958822015995,-470.0901078700678,-83.4447240130844,1.0000504734007911,18705.78067437136
fixed,cond,NA,alpha_treatmentfungicide,0.018097500061703714,0.018386736068250316,3.469820330320217e-6,0.054998404517675285,1.0000867732426708,14384.222569780732
fixed,cond,NA,alpha_treatmentwater,0.08677773969144922,0.06761779690521573,3.478927564212992e-6,0.2131306516360153,1.0000941822571,11605.722660312309
ran_pars,cond,site,sd__s0_(Intercept),999.7068358524764,457.06017678800214,274.1055526365658,1943.5721738411644,1.0004090937827648,6462.949641993113
ran_pars,cond,site:plotID,sd__s0_(Intercept),1052.2190548626556,264.54559878378757,545.2433542957928,1590.2268665372842,1.0007063805856866,4562.981800545904
ran_pars,cond,Residual,sd__Observation,1209.6639277906795,112.89585854496535,1006.3652159968091,1439.0022925796607,1.0002855983868615,7148.431270620122
