effect,component,group,term,estimate,std.error,conf.low,conf.high
fixed,cond,NA,(Intercept),4.847916787526062,0.2467997245284959,4.381020224314852,5.330503997107292
fixed,cond,NA,mv_germ_ev,0.002870234942478102,7.739268654350014e-4,0.0013801505296602878,0.004466453112007851
fixed,cond,NA,litter.g.cm2,-5.990940954098183,8.376232214465933,-22.312252017596155,10.27037982470755
fixed,cond,NA,litter.g.cm2:live,-2.8526580980037326,8.24473161246667,-18.82432327151318,13.701741739908323
ran_pars,cond,site,sd__(Intercept),0.2202167428201148,0.25990390515955836,0.006568922251332204,0.895144362342498
