effect,component,group,term,estimate,std.error,conf.low,conf.high
fixed,cond,NA,e0_(Intercept),0.8701915204691228,0.030741764484855397,0.8105192282153917,0.9317506294388218
fixed,cond,NA,beta_(Intercept),0.0011841029594911448,4.020019535231666e-4,4.3719340092061745e-4,0.002032623074767715
ran_pars,cond,Residual,sd__Observation,0.09063662676224418,0.014633894311858424,0.06731473938445003,0.125037502215887
