effect,component,group,term,estimate,std.error,conf.low,conf.high,rhat,ess
fixed,cond,NA,(Intercept),0.6971430530476771,0.5294041478217135,-0.33880344084176095,1.7787025507896388,1.000019878780063,8662.092944667273
fixed,cond,NA,fungicide,0.3494437711976161,0.476077236260827,-0.5392696680614777,1.3232272527989741,1.0000835617083603,10840.045460776708
ran_pars,cond,site,sd__(Intercept),0.9281607648951091,0.7058639492304974,1.3210902677300058e-4,2.22771407416464,1.0003047907757587,5081.70390769325
ran_pars,cond,site:plotID,sd__(Intercept),1.5859504727494984,0.4061597459663706,0.8517158595724706,2.4292524858642706,1.000325906214698,5597.499287360008
