time,species,N,Parameter,Estimate
49,Perennial first-year biomass,15.298795818786152,c_A,6
50,Perennial first-year biomass,15.298795818786152,c_A,6
1,Perennial adult biomass,653.0920164660887,c_A,6
2,Perennial adult biomass,653.0827409060541,c_A,6
3,Perennial adult biomass,653.0848774273175,c_A,6
4,Perennial adult biomass,655.4211907597115,c_A,6
5,Perennial adult biomass,656.902461598884,c_A,6
6,Perennial adult biomass,657.5545778470189,c_A,6
7,Perennial adult biomass,657.8132941498491,c_A,6
8,Perennial adult biomass,657.9100241360381,c_A,6
9,Perennial adult biomass,657.9447914313499,c_A,6
10,Perennial adult biomass,657.9569369809038,c_A,6
11,Perennial adult biomass,657.9610927882029,c_A,6
12,Perennial adult biomass,657.9624958206506,c_A,6
13,Perennial adult biomass,657.9629664355264,c_A,6
14,Perennial adult biomass,657.9631148289609,c_A,6
15,Perennial adult biomass,657.9631668793874,c_A,6
16,Perennial adult biomass,657.9631828803098,c_A,6
17,Perennial adult biomass,657.9631882284867,c_A,6
18,Perennial adult biomass,657.963191920827,c_A,6
19,Perennial adult biomass,657.9631917607536,c_A,6
20,Perennial adult biomass,657.963191381611,c_A,6
21,Perennial adult biomass,657.9631939979092,c_A,6
22,Perennial adult biomass,657.96318951344,c_A,6
23,Perennial adult biomass,657.9631918298429,c_A,6
24,Perennial adult biomass,657.9631946395137,c_A,6
25,Perennial adult biomass,657.9631939123412,c_A,6
26,Perennial adult biomass,657.9631900657762,c_A,6
27,Perennial adult biomass,657.963190258812,c_A,6
28,Perennial adult biomass,657.9631902205235,c_A,6
29,Perennial adult biomass,657.9631901960353,c_A,6
30,Perennial adult biomass,657.9631901858663,c_A,6
31,Perennial adult biomass,657.963190182021,c_A,6
32,Perennial adult biomass,657.9631901806273,c_A,6
33,Perennial adult biomass,657.9631901801381,c_A,6
34,Perennial adult biomass,657.9631901799698,c_A,6
35,Perennial adult biomass,657.963190179912,c_A,6
36,Perennial adult biomass,657.9631901798933,c_A,6
37,Perennial adult biomass,657.9631901798874,c_A,6
38,Perennial adult biomass,657.9631901798863,c_A,6
39,Perennial adult biomass,657.9631901798857,c_A,6
40,Perennial adult biomass,657.9631901798874,c_A,6
41,Perennial adult biomass,657.9631901798851,c_A,6
42,Perennial adult biomass,657.9631901798833,c_A,6
43,Perennial adult biomass,657.9631901798874,c_A,6
44,Perennial adult biomass,657.9631901798874,c_A,6
45,Perennial adult biomass,657.9631901798851,c_A,6
46,Perennial adult biomass,657.9631901798851,c_A,6
47,Perennial adult biomass,657.9631901798851,c_A,6
48,Perennial adult biomass,657.9631901798851,c_A,6
49,Perennial adult biomass,657.9631901798851,c_A,6
50,Perennial adult biomass,657.9631901798851,c_A,6
1,Annual susceptible biomass,610.2413504744509,c_A,6
2,Annual susceptible biomass,610.2413504744509,c_A,6
3,Annual susceptible biomass,608.0785662413789,c_A,6
4,Annual susceptible biomass,531.2111973592574,c_A,6
5,Annual susceptible biomass,496.1795649022888,c_A,6
6,Annual susceptible biomass,489.1851386181267,c_A,6
7,Annual susceptible biomass,488.2179933464541,c_A,6
8,Annual susceptible biomass,488.28119847031104,c_A,6
9,Annual susceptible biomass,488.40896735525376,c_A,6
10,Annual susceptible biomass,488.4804664176868,c_A,6
11,Annual susceptible biomass,488.51196708631124,c_A,6
12,Annual susceptible biomass,488.5244568517326,c_A,6
13,Annual susceptible biomass,488.5291232572949,c_A,6
14,Annual susceptible biomass,488.53079056857223,c_A,6
15,Annual susceptible biomass,488.5313827961023,c_A,6
16,Annual susceptible biomass,488.53158740558393,c_A,6
17,Annual susceptible biomass,488.5316554296008,c_A,6
18,Annual susceptible biomass,488.5316772959301,c_A,6
19,Annual susceptible biomass,488.53168604079593,c_A,6
20,Annual susceptible biomass,488.531688347877,c_A,6
21,Annual susceptible biomass,488.5316890743972,c_A,6
22,Annual susceptible biomass,488.53167893306545,c_A,6
23,Annual susceptible biomass,488.5316883645494,c_A,6
24,Annual susceptible biomass,488.5316900915955,c_A,6
25,Annual susceptible biomass,488.5316795282368,c_A,6
26,Annual susceptible biomass,488.5316791458808,c_A,6
27,Annual susceptible biomass,488.5316893035097,c_A,6
28,Annual susceptible biomass,488.5316909173241,c_A,6
29,Annual susceptible biomass,488.53169123844594,c_A,6
30,Annual susceptible biomass,488.53169128687307,c_A,6
31,Annual susceptible biomass,488.53169128681793,c_A,6
32,Annual susceptible biomass,488.53169128236436,c_A,6
33,Annual susceptible biomass,488.5316912796785,c_A,6
34,Annual susceptible biomass,488.5316912784653,c_A,6
35,Annual susceptible biomass,488.5316912779772,c_A,6
36,Annual susceptible biomass,488.5316912777945,c_A,6
37,Annual susceptible biomass,488.5316912777281,c_A,6
38,Annual susceptible biomass,488.53169127770553,c_A,6
39,Annual susceptible biomass,488.5316912776973,c_A,6
40,Annual susceptible biomass,488.531691277696,c_A,6
41,Annual susceptible biomass,488.5316912776925,c_A,6
42,Annual susceptible biomass,488.5316912776921,c_A,6
43,Annual susceptible biomass,488.5316912776925,c_A,6
44,Annual susceptible biomass,488.5316912776943,c_A,6
45,Annual susceptible biomass,488.53169127769337,c_A,6
46,Annual susceptible biomass,488.5316912776943,c_A,6
47,Annual susceptible biomass,488.5316912776938,c_A,6
48,Annual susceptible biomass,488.5316912776938,c_A,6
49,Annual susceptible biomass,488.5316912776938,c_A,6
50,Annual susceptible biomass,488.5316912776938,c_A,6
1,Perennial first-year susceptible biomass,3.256363174374605,c_A,6
2,Perennial first-year susceptible biomass,3.256363174374605,c_A,6
3,Perennial first-year susceptible biomass,3.2024177514355205,c_A,6
4,Perennial first-year susceptible biomass,12.226487266015866,c_A,6
5,Perennial first-year susceptible biomass,14.949745722227448,c_A,6
6,Perennial first-year susceptible biomass,15.34642309941356,c_A,6
7,Perennial first-year susceptible biomass,15.35973621730408,c_A,6
8,Perennial first-year susceptible biomass,15.331297817167519,c_A,6
9,Perennial first-year susceptible biomass,15.312846990632709,c_A,6
10,Perennial first-year susceptible biomass,15.304305481900618,c_A,6
11,Perennial first-year susceptible biomass,15.300836577468694,c_A,6
12,Perennial first-year susceptible biomass,15.299523854776794,c_A,6
13,Perennial first-year susceptible biomass,15.299048737960316,c_A,6
14,Perennial first-year susceptible biomass,15.298881799231806,c_A,6
15,Perennial first-year susceptible biomass,15.298824707670425,c_A,6
16,Perennial first-year susceptible biomass,15.29880541393102,c_A,6
17,Perennial first-year susceptible biomass,15.298798926120027,c_A,6
18,Perennial first-year susceptible biomass,15.298796809389207,c_A,6
19,Perennial first-year susceptible biomass,15.298796215035054,c_A,6
20,Perennial first-year susceptible biomass,15.298795956036123,c_A,6
21,Perennial first-year susceptible biomass,15.298795878569031,c_A,6
22,Perennial first-year susceptible biomass,15.298795702294914,c_A,6
23,Perennial first-year susceptible biomass,15.298795963386285,c_A,6
24,Perennial first-year susceptible biomass,15.298795879615984,c_A,6
25,Perennial first-year susceptible biomass,15.298795695643078,c_A,6
26,Perennial first-year susceptible biomass,15.298795864115133,c_A,6
27,Perennial first-year susceptible biomass,15.298795986372136,c_A,6
28,Perennial first-year susceptible biomass,15.298795838911197,c_A,6
29,Perennial first-year susceptible biomass,15.298795816891676,c_A,6
30,Perennial first-year susceptible biomass,15.298795816285663,c_A,6
31,Perennial first-year susceptible biomass,15.298795817448706,c_A,6
32,Perennial first-year susceptible biomass,15.298795818206669,c_A,6
33,Perennial first-year susceptible biomass,15.298795818558565,c_A,6
34,Perennial first-year susceptible biomass,15.298795818701674,c_A,6
35,Perennial first-year susceptible biomass,15.298795818755972,c_A,6
36,Perennial first-year susceptible biomass,15.298795818775682,c_A,6
37,Perennial first-year susceptible biomass,15.298795818782626,c_A,6
38,Perennial first-year susceptible biomass,15.298795818784921,c_A,6
39,Perennial first-year susceptible biomass,15.298795818785642,c_A,6
40,Perennial first-year susceptible biomass,15.298795818785907,c_A,6
41,Perennial first-year susceptible biomass,15.298795818786022,c_A,6
42,Perennial first-year susceptible biomass,15.298795818786152,c_A,6
43,Perennial first-year susceptible biomass,15.29879581878632,c_A,6
44,Perennial first-year susceptible biomass,15.298795818786056,c_A,6
45,Perennial first-year susceptible biomass,15.298795818785988,c_A,6
46,Perennial first-year susceptible biomass,15.298795818786198,c_A,6
47,Perennial first-year susceptible biomass,15.298795818786083,c_A,6
48,Perennial first-year susceptible biomass,15.298795818786152,c_A,6
49,Perennial first-year susceptible biomass,15.298795818786152,c_A,6
50,Perennial first-year susceptible biomass,15.298795818786152,c_A,6
1,Perennial adult susceptible biomass,653.0920164660887,c_A,6
2,Perennial adult susceptible biomass,653.0920164660887,c_A,6
3,Perennial adult susceptible biomass,648.7767893754648,c_A,6
4,Perennial adult susceptible biomass,651.0133387737205,c_A,6
5,Perennial adult susceptible biomass,654.7133068073663,c_A,6
6,Perennial adult susceptible biomass,656.6698768605734,c_A,6
7,Perennial adult susceptible biomass,657.4777751265501,c_A,6
8,Perennial adult susceptible biomass,657.7877680761998,c_A,6
9,Perennial adult susceptible biomass,657.9015109435795,c_A,6
10,Perennial adult susceptible biomass,657.9419479476172,c_A,6
11,Perennial adult susceptible biomass,657.9559866732814,c_A,6
12,Perennial adult susceptible biomass,657.9607751210187,c_A,6
13,Perennial adult susceptible biomass,657.9623896231267,c_A,6
14,Perennial adult susceptible biomass,657.9629309322503,c_A,6
15,Perennial adult susceptible biomass,657.9631029596176,c_A,6
16,Perennial adult susceptible biomass,657.9631629112479,c_A,6
17,Perennial adult susceptible biomass,657.9631815536841,c_A,6
18,Perennial adult susceptible biomass,657.9631877849772,c_A,6
19,Perennial adult susceptible biomass,657.9631917725493,c_A,6
20,Perennial adult susceptible biomass,657.9631917111764,c_A,6
21,Perennial adult susceptible biomass,657.9631913650348,c_A,6
22,Perennial adult susceptible biomass,657.9631939923671,c_A,6
23,Perennial adult susceptible biomass,657.9631895115868,c_A,6
24,Perennial adult susceptible biomass,657.9631918292238,c_A,6
25,Perennial adult susceptible biomass,657.963194639318,c_A,6
26,Perennial adult susceptible biomass,657.9631939123412,c_A,6
27,Perennial adult susceptible biomass,657.9631900657762,c_A,6
28,Perennial adult susceptible biomass,657.963190258812,c_A,6
29,Perennial adult susceptible biomass,657.9631902205235,c_A,6
30,Perennial adult susceptible biomass,657.9631901960353,c_A,6
31,Perennial adult susceptible biomass,657.9631901858663,c_A,6
32,Perennial adult susceptible biomass,657.963190182021,c_A,6
33,Perennial adult susceptible biomass,657.9631901806273,c_A,6
34,Perennial adult susceptible biomass,657.9631901801381,c_A,6
35,Perennial adult susceptible biomass,657.9631901799698,c_A,6
36,Perennial adult susceptible biomass,657.963190179912,c_A,6
37,Perennial adult susceptible biomass,657.9631901798933,c_A,6
38,Perennial adult susceptible biomass,657.9631901798874,c_A,6
39,Perennial adult susceptible biomass,657.9631901798863,c_A,6
40,Perennial adult susceptible biomass,657.9631901798857,c_A,6
41,Perennial adult susceptible biomass,657.9631901798874,c_A,6
42,Perennial adult susceptible biomass,657.9631901798851,c_A,6
43,Perennial adult susceptible biomass,657.9631901798833,c_A,6
44,Perennial adult susceptible biomass,657.9631901798874,c_A,6
45,Perennial adult susceptible biomass,657.9631901798874,c_A,6
46,Perennial adult susceptible biomass,657.9631901798851,c_A,6
47,Perennial adult susceptible biomass,657.9631901798851,c_A,6
48,Perennial adult susceptible biomass,657.9631901798851,c_A,6
49,Perennial adult susceptible biomass,657.9631901798851,c_A,6
50,Perennial adult susceptible biomass,657.9631901798851,c_A,6
1,Annual infected biomass,0,c_A,6
2,Annual infected biomass,2.160260664161902,c_A,6
3,Annual infected biomass,0.7997054605755942,c_A,6
4,Annual infected biomass,0.24045000523904866,c_A,6
5,Annual infected biomass,0.0768477325468935,c_A,6
6,Annual infected biomass,0.025258802121217398,c_A,6
7,Annual infected biomass,0.008392937873539017,c_A,6
8,Annual infected biomass,0.002799908684637546,c_A,6
9,Annual infected biomass,9.353740589354275e-4,c_A,6
10,Annual infected biomass,3.126352178619283e-4,c_A,6
11,Annual infected biomass,1.0451101306831698e-4,c_A,6
12,Annual infected biomass,3.493897789639972e-5,c_A,6
13,Annual infected biomass,1.168063495946221e-5,c_A,6
14,Annual infected biomass,3.905040168985434e-6,c_A,6
15,Annual infected biomass,1.3055275473927644e-6,c_A,6
16,Annual infected biomass,4.364631857878763e-7,c_A,6
17,Annual infected biomass,1.459156937249325e-7,c_A,6
18,Annual infected biomass,4.878377068464937e-8,c_A,6
19,Annual infected biomass,1.63110767474769e-8,c_A,6
20,Annual infected biomass,5.453598530026682e-9,c_A,6
21,Annual infected biomass,1.8233799411863895e-9,c_A,6
22,Annual infected biomass,6.097310999394465e-10,c_A,6
23,Annual infected biomass,2.0367214957426554e-10,c_A,6
24,Annual infected biomass,0,c_A,6
25,Annual infected biomass,0,c_A,6
26,Annual infected biomass,0,c_A,6
27,Annual infected biomass,0,c_A,6
28,Annual infected biomass,0,c_A,6
29,Annual infected biomass,0,c_A,6
30,Annual infected biomass,0,c_A,6
31,Annual infected biomass,0,c_A,6
32,Annual infected biomass,0,c_A,6
33,Annual infected biomass,0,c_A,6
34,Annual infected biomass,0,c_A,6
35,Annual infected biomass,0,c_A,6
36,Annual infected biomass,0,c_A,6
37,Annual infected biomass,0,c_A,6
38,Annual infected biomass,0,c_A,6
39,Annual infected biomass,0,c_A,6
40,Annual infected biomass,0,c_A,6
41,Annual infected biomass,0,c_A,6
42,Annual infected biomass,0,c_A,6
43,Annual infected biomass,0,c_A,6
44,Annual infected biomass,0,c_A,6
45,Annual infected biomass,0,c_A,6
46,Annual infected biomass,0,c_A,6
47,Annual infected biomass,0,c_A,6
48,Annual infected biomass,0,c_A,6
49,Annual infected biomass,0,c_A,6
50,Annual infected biomass,0,c_A,6
1,Perennial first-year infected biomass,0,c_A,6
2,Perennial first-year infected biomass,0.053841878458074255,c_A,6
3,Perennial first-year infected biomass,0.1169362193314133,c_A,6
4,Perennial first-year infected biomass,0.05066569039910741,c_A,6
5,Perennial first-year infected biomass,0.017257042815458475,c_A,6
6,Perennial first-year infected biomass,0.005721767758080853,c_A,6
7,Perennial first-year infected biomass,0.0019001541972281312,c_A,6
8,Perennial first-year infected biomass,6.331716090047215e-4,c_A,6
